
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3160centroid  

                0.               529.728E-15  
              100.E-03           240.12E-03   
              200.E-03             1.19158    
              300.E-03             3.2554     
              400.E-03             7.11595    
              500.E-03            14.1136     
              600.E-03            25.9354     
              700.E-03            42.7858     
              800.E-03            63.1808     
              900.E-03            85.39       
                1.                87.6921     
                1.                87.6921     
                1.1               78.6971     
                1.2               69.135      
                1.3               59.3888     
                1.4               50.2043     
                1.5               43.0868     
                1.6               40.4052     
                1.7               42.3739     
                1.8               44.2058     
                1.9               42.8356     
                2.                41.6783     
                2.                41.6783     
                2.1               41.3374     
                2.2               40.918      
                2.3               40.4821     
                2.4               40.0492     
                2.5               39.6385     
                2.6               39.2699     
                2.7               38.9453     
                2.8               38.6687     
                2.9               38.4451     
                3.                38.2801     
                3.                38.2801     
                3.1               40.5032     
                3.2               40.803      
                3.3               39.8733     
                3.4               39.2216     
                3.5               41.1579     
                3.6               49.2245     
                3.7               64.8098     
                3.8               82.4128     
                3.9               92.3434     
                4.                96.7205     
                4.                96.7205     
                4.1               96.7117     
                4.2               96.4106     
                4.3               95.8746     
                4.4               95.3402     
                4.5               94.4626     
                4.6               93.4967     
                4.7               92.4524     
                4.8               91.3316     
                4.9               90.1301     
                5.                88.8375     




