
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             0041centroid  

                0.               529.728E-15  
              100.E-03           239.911E-03  
              200.E-03           779.374E-03  
              300.E-03             1.57418    
              400.E-03             2.74596    
              500.E-03             4.79899    
              600.E-03             8.85734    
              700.E-03            15.8611     
              800.E-03            25.4262     
              900.E-03            36.58       
                1.                39.6527     
                1.                39.6527     
                1.1               44.0502     
                1.2               44.939      
                1.3               44.1947     
                1.4               43.4129     
                1.5               44.9438     
                1.6               52.5157     
                1.7               68.1303     
                1.8               86.4446     
                1.9               98.4599     
                2.               103.883      
                2.               103.883      
                2.1              103.961      
                2.2              103.665      
                2.3              103.093      
                2.4              102.315      
                2.5              101.379      
                2.6              100.311      
                2.7               99.1262     
                2.8               97.8289     
                2.9               96.4148     
                3.                94.8719     
                3.                94.8719     
                3.1               83.7126     
                3.2               72.8961     
                3.3               62.6094     
                3.4               53.432      
                3.5               46.8314     
                3.6               44.9734     
                3.7               47.2566     
                3.8               48.1768     
                3.9               46.1435     
                4.                44.4982     
                4.                44.4982     
                4.1               44.0753     
                4.2               43.5663     
                4.3               43.0507     
                4.4               42.5617     
                4.5               42.1141     
                4.6               41.7163     
                4.7               41.375      
                4.8               41.0971     
                4.9               40.8899     
                5.                40.7604     




