
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             0769centroid  

                0.               529.728E-15  
              100.E-03           242.132E-03  
              200.E-03           831.889E-03  
              300.E-03             1.6052     
              400.E-03             2.38641    
              500.E-03             2.967      
              600.E-03             3.23002    
              700.E-03             3.30504    
              800.E-03             3.41856    
              900.E-03             3.69131    
                1.                 5.13698    
                1.                 5.13698    
                1.1                5.84153    
                1.2                7.40592    
                1.3                9.98936    
                1.4               14.1617     
                1.5               20.9155     
                1.6               31.1699     
                1.7               43.8956     
                1.8               54.8709     
                1.9               60.7877     
                2.                63.1787     
                2.                63.1787     
                2.1               63.2943     
                2.2               63.2955     
                2.3               63.1949     
                2.4               63.0055     
                2.5               62.74       
                2.6               62.4093     
                2.7               62.0221     
                2.8               61.5841     
                2.9               61.0978     
                3.                60.5623     
                3.                60.5623     
                3.1               56.0603     
                3.2               50.4353     
                3.3               43.508      
                3.4               35.2839     
                3.5               26.0115     
                3.6               16.84       
                3.7                9.80513    
                3.8                6.00181    
                3.9                4.55162    
                4.                 4.06472    
                4.                 4.06472    
                4.1                4.0424     
                4.2                4.04292    
                4.3                4.06369    
                4.4                4.10225    
                4.5                4.15639    
                4.6                4.22426    
                4.7                4.30448    
                4.8                4.3962     
                4.9                4.49927    
                5.                 4.61431    




