
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1887centroid  

                0.                 0.         
              100.E-03           239.075E-03  
              200.E-03             1.09911    
              300.E-03             2.92493    
              400.E-03             6.39313    
              500.E-03            12.9595     
              600.E-03            24.6304     
              700.E-03            41.6538     
              800.E-03            61.972      
              900.E-03            83.4183     
                1.                89.7402     
                1.                89.7402     
                1.1               93.7727     
                1.2               97.7813     
                1.3              102.527      
                1.4              107.058      
                1.5              110.323      
                1.6              108.462      
                1.7              100.434      
                1.8               90.4165     
                1.9               81.9486     
                2.                78.6391     
                2.                78.6391     
                2.1               78.3321     
                2.2               78.0685     
                2.3               77.8619     
                2.4               77.6556     
                2.5               77.5665     
                2.6               77.5666     
                2.7               77.6771     
                2.8               77.923      
                2.9               78.3337     
                3.                78.9431     
                3.                78.9431     
                3.1               89.2385     
                3.2               97.9172     
                3.3              103.93       
                3.4              107.974      
                3.5              108.988      
                3.6              104.47       
                3.7               96.2267     
                3.8               91.5017     
                3.9               89.7351     
                4.                90.5838     
                4.                90.5838     
                4.1               90.7544     
                4.2               90.8721     
                4.3               90.9097     
                4.4               90.947      
                4.5               90.8583     
                4.6               90.7628     
                4.7               90.6858     
                4.8               90.6503     
                4.9               90.6797     
                5.                90.7997     




