
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             0060centroid  

                0.               529.728E-15  
              100.E-03           238.493E-03  
              200.E-03           571.304E-03  
              300.E-03           748.35E-03   
              400.E-03           623.598E-03  
              500.E-03           289.708E-03  
              600.E-03           455.56E-03   
              700.E-03             2.01207    
              800.E-03             4.89245    
              900.E-03             8.38981    
                1.                 4.94456    
                1.                 4.94456    
                1.1                4.8836     
                1.2                3.17561    
                1.3                1.02778    
                1.4              224.678E-03  
                1.5                4.31952    
                1.6               19.3997     
                1.7               49.6175     
                1.8               87.369      
                1.9              114.583      
                2.               127.661      
                2.               127.661      
                2.1              127.954      
                2.2              127.451      
                2.3              126.36       
                2.4              124.817      
                2.5              122.901      
                2.6              120.653      
                2.7              118.087      
                2.8              115.193      
                2.9              111.949      
                3.               108.314      
                3.               108.314      
                3.1               80.3896     
                3.2               56.4869     
                3.3               35.7222     
                3.4               17.958      
                3.5                4.98702    
                3.6              168.63E-03   
                3.7                3.51444    
                3.8                7.76667    
                3.9                8.54664    
                4.                 8.31357    
                4.                 8.31357    
                4.1                8.08053    
                4.2                7.75842    
                4.3                7.40667    
                4.4                7.05299    
                4.5                6.70985    
                4.6                6.38285    
                4.7                6.07425    
                4.8                5.78462    
                4.9                5.5133     
                5.                 5.25832    




