
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3433centroid  

                0.               529.728E-15  
              100.E-03           241.276E-03  
              200.E-03           774.169E-03  
              300.E-03             1.41238    
              400.E-03             2.00453    
              500.E-03             2.43838    
              600.E-03             2.84507    
              700.E-03             3.5763     
              800.E-03             4.78732    
              900.E-03             6.38877    
                1.                 7.20388    
                1.                 7.20388    
                1.1                7.8235     
                1.2                8.65186    
                1.3               10.2885     
                1.4               13.7117     
                1.5               20.7806     
                1.6               33.8286     
                1.7               52.2626     
                1.8               69.9265     
                1.9               79.4845     
                2.                83.482      
                2.                83.482      
                2.1               83.5804     
                2.2               83.4593     
                2.3               83.1408     
                2.4               82.823      
                2.5               82.19       
                2.6               81.4601     
                2.7               80.6459     
                2.8               79.752      
                2.9               78.7765     
                3.                77.711      
                3.                77.711      
                3.1               69.1682     
                3.2               59.2174     
                3.3               48.4204     
                3.4               36.7226     
                3.5               24.9192     
                3.6               15.1943     
                3.7                9.91212    
                3.8                8.24262    
                3.9                7.67571    
                4.                 7.42223    
                4.                 7.42223    
                4.1                7.37799    
                4.2                7.32708    
                4.3                7.27676    
                4.4                7.22759    
                4.5                7.18785    
                4.6                7.15797    
                4.7                7.13817    
                4.8                7.12883    
                4.9                7.1306     
                5.                 7.14445    




