
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3561centroid  

                0.                 0.         
              100.E-03           241.629E-03  
              200.E-03           868.58E-03   
              300.E-03             1.78221    
              400.E-03             2.90215    
              500.E-03             4.17333    
              600.E-03             5.67519    
              700.E-03             7.60602    
              800.E-03            10.0544     
              900.E-03            12.9882     
                1.                15.6664     
                1.                15.6664     
                1.1               16.4111     
                1.2               17.2376     
                1.3               18.507      
                1.4               20.7729     
                1.5               25.0457     
                1.6               32.4635     
                1.7               42.3952     
                1.8               51.2524     
                1.9               55.5504     
                2.                57.1905     
                2.                57.1905     
                2.1               57.2087     
                2.2               57.1244     
                2.3               56.9496     
                2.4               56.7752     
                2.5               56.4581     
                2.6               56.1006     
                2.7               55.7101     
                2.8               55.2903     
                2.9               54.8423     
                3.                54.3638     
                3.                54.3638     
                3.1               50.8929     
                3.2               46.2993     
                3.3               40.8365     
                3.4               34.5772     
                3.5               27.9597     
                3.6               22.1622     
                3.7               18.5796     
                3.8               16.9601     
                3.9               16.1646     
                4.                15.7778     
                4.                15.7778     
                4.1               15.7281     
                4.2               15.6756     
                4.3               15.6269     
                4.4               15.5787     
                4.5               15.5456     
                4.6               15.5243     
                4.7               15.5149     
                4.8               15.5174     
                4.9               15.5322     
                5.                15.5603     




