
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             0620centroid  

                0.               529.728E-15  
              100.E-03           241.941E-03  
              200.E-03             1.06811    
              300.E-03             2.64071    
              400.E-03             5.19329    
              500.E-03             9.12598    
              600.E-03            14.9165     
              700.E-03            22.7035     
              800.E-03            32.2149     
              900.E-03            43.038      
                1.                49.4205     
                1.                49.4205     
                1.1               47.1599     
                1.2               43.4622     
                1.3               38.69       
                1.4               33.0415     
                1.5               26.7069     
                1.6               20.5555     
                1.7               15.9664     
                1.8               13.3711     
                1.9               12.2426     
                2.                11.7828     
                2.                11.7828     
                2.1               11.75       
                2.2               11.7285     
                2.3               11.7207     
                2.4               11.7131     
                2.5               11.7331     
                2.6               11.7661     
                2.7               11.8111     
                2.8               11.8676     
                2.9               11.9356     
                3.                12.0158     
                3.                12.0158     
                3.1               12.9473     
                3.2               14.2077     
                3.3               16.0033     
                3.4               18.8188     
                3.5               23.4184     
                3.6               30.5756     
                3.7               39.5516     
                3.8               47.3533     
                3.9               51.2205     
                4.                52.7155     
                4.                52.7155     
                4.1               52.755      
                4.2               52.7155     
                4.3               52.6022     
                4.4               52.489      
                4.5               52.2541     
                4.6               51.981      
                4.7               51.6763     
                4.8               51.3442     
                4.9               50.9861     
                5.                50.6012     




