
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1138centroid  

                0.               529.728E-15  
              100.E-03           239.84E-03   
              200.E-03           527.301E-03  
              300.E-03           623.044E-03  
              400.E-03           460.557E-03  
              500.E-03           334.533E-03  
              600.E-03             1.39378    
              700.E-03             4.8017     
              800.E-03            10.3281     
              900.E-03            16.9875     
                1.                12.874      
                1.                12.874      
                1.1               15.3842     
                1.2               13.6633     
                1.3                9.54656    
                1.4                4.50015    
                1.5                1.91234    
                1.6                8.96051    
                1.7               33.7052     
                1.8               73.5493     
                1.9              107.674      
                2.               125.807      
                2.               125.807      
                2.1              125.861      
                2.2              124.905      
                2.3              123.211      
                2.4              121.527      
                2.5              118.717      
                2.6              115.508      
                2.7              111.892      
                2.8              107.847      
                2.9              103.338      
                3.                98.3199     
                3.                98.3199     
                3.1               62.4872     
                3.2               36.2957     
                3.3               18.3518     
                3.4                6.41735    
                3.5                2.05195    
                3.6                7.3203     
                3.7               17.9466     
                3.8               23.5903     
                3.9               21.1791     
                4.                19.3687     
                4.                19.3687     
                4.1               18.6852     
                4.2               17.8907     
                4.3               17.1084     
                4.4               16.3481     
                4.5               15.6588     
                4.6               15.0392     
                4.7               14.4839     
                4.8               13.9911     
                4.9               13.5609     
                5.                13.1932     




