
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3556centroid  

                0.                 0.         
              100.E-03           241.637E-03  
              200.E-03           824.25E-03   
              300.E-03             1.59563    
              400.E-03             2.41724    
              500.E-03             3.15599    
              600.E-03             3.83552    
              700.E-03             4.68385    
              800.E-03             5.85889    
              900.E-03             7.36941    
                1.                 9.04179    
                1.                 9.04179    
                1.1                9.79152    
                1.2               10.9418     
                1.3               12.875      
                1.4               16.2755     
                1.5               22.4392     
                1.6               32.8122     
                1.7               46.5432     
                1.8               58.9986     
                1.9               65.403      
                2.                67.9862     
                2.                67.9862     
                2.1               68.0534     
                2.2               67.9814     
                2.3               67.7816     
                2.4               67.5821     
                2.5               67.1746     
                2.6               66.702      
                2.7               66.1746     
                2.8               65.5973     
                2.9               64.9709     
                3.                64.2918     
                3.                64.2918     
                3.1               58.9384     
                3.2               52.2613     
                3.3               44.5714     
                3.4               35.8321     
                3.5               26.5119     
                3.6               18.1066     
                3.7               12.6191     
                3.8               10.1035     
                3.9                9.13331    
                4.                 8.74724    
                4.                 8.74724    
                4.1                8.71192    
                4.2                8.68207    
                4.3                8.66152    
                4.4                8.64148    
                4.5                8.64279    
                4.6                8.65589    
                4.7                8.68032    
                4.8                8.71597    
                4.9                8.76314    
                5.                 8.82271    




