
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3890centroid  

                0.               529.728E-15  
              100.E-03           242.162E-03  
              200.E-03             1.11022    
              300.E-03             2.83323    
              400.E-03             5.73473    
              500.E-03            10.3497     
              600.E-03            17.2928     
              700.E-03            26.7226     
              800.E-03            38.2789     
              900.E-03            51.4064     
                1.                58.9021     
                1.                58.9021     
                1.1               55.5335     
                1.2               50.1538     
                1.3               43.2664     
                1.4               35.0786     
                1.5               25.7501     
                1.6               16.4541     
                1.7                9.36018    
                1.8                5.49666    
                1.9                4.08263    
                2.                 3.60313    
                2.                 3.60313    
                2.1                3.58449    
                2.2                3.58674    
                2.3                3.60956    
                2.4                3.6325     
                2.5                3.69163    
                2.6                3.76428    
                2.7                3.84887    
                2.8                3.94441    
                2.9                4.05059    
                3.                 4.16787    
                3.                 4.16787    
                3.1                5.19932    
                3.2                6.86151    
                3.3                9.46109    
                3.4               13.6322     
                3.5               20.3964     
                3.6               30.7354     
                3.7               43.569      
                3.8               54.8857     
                3.9               60.8588     
                4.                63.3261     
                4.                63.3261     
                4.1               63.4395     
                4.2               63.4524     
                4.3               63.3639     
                4.4               63.2754     
                4.5               63.0086     
                4.6               62.6766     
                4.7               62.2892     
                4.8               61.8527     
                4.9               61.3703     
                5.                60.8419     




