
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1412centroid  

                0.               529.728E-15  
              100.E-03           238.469E-03  
              200.E-03           949.783E-03  
              300.E-03             2.26922    
              400.E-03             4.50889    
              500.E-03             8.47469    
              600.E-03            15.6028     
              700.E-03            26.5322     
              800.E-03            39.9081     
              900.E-03            54.1562     
                1.                70.8482     
                1.                70.8482     
                1.1               91.1054     
                1.2              109.84       
                1.3              128.256      
                1.4              143.309      
                1.5              149.884      
                1.6              136.852      
                1.7              105.551      
                1.8               77.4085     
                1.9               64.1896     
                2.                61.5754     
                2.                61.5754     
                2.1               62.2091     
                2.2               63.0534     
                2.3               63.9575     
                2.4               64.8683     
                2.5               65.8339     
                2.6               66.8732     
                2.7               68.0308     
                2.8               69.3536     
                2.9               70.8956     
                3.                72.7211     
                3.                72.7211     
                3.1               87.2606     
                3.2              105.919      
                3.3              124.203      
                3.4              140.823      
                3.5              150.032      
                3.6              140.235      
                3.7              111.082      
                3.8               81.9558     
                3.9               65.9025     
                4.                61.3954     
                4.                61.3954     
                4.1               61.77       
                4.2               62.3952     
                4.3               63.1388     
                4.4               63.8884     
                4.5               64.7935     
                4.6               65.8106     
                4.7               66.9821     
                4.8               68.3552     
                4.9               69.9848     
                5.                71.9372     




