
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1699centroid  

                0.               529.728E-15  
              100.E-03           239.473E-03  
              200.E-03             1.28076    
              300.E-03             3.65953    
              400.E-03             8.28954    
              500.E-03            16.9415     
              600.E-03            31.6695     
              700.E-03            52.1983     
              800.E-03            76.1086     
              900.E-03           100.99       
                1.                98.9208     
                1.                98.9208     
                1.1               85.2119     
                1.2               74.562      
                1.3               65.9251     
                1.4               59.3583     
                1.5               55.8932     
                1.6               56.3029     
                1.7               58.6967     
                1.8               57.7905     
                1.9               53.0491     
                2.                50.2737     
                2.                50.2737     
                2.1               49.6781     
                2.2               49.0179     
                2.3               48.3853     
                2.4               47.7574     
                2.5               47.2358     
                2.6               46.797      
                2.7               46.4443     
                2.8               46.186      
                2.9               46.0337     
                3.                46.001      
                3.                46.001      
                3.1               51.9089     
                3.2               54.7045     
                3.3               54.774      
                3.4               53.7463     
                3.5               53.6057     
                3.6               57.8562     
                3.7               70.0578     
                3.8               88.5903     
                3.9              102.191      
                4.               109.394      
                4.               109.394      
                4.1              109.575      
                4.2              109.361      
                4.3              108.815      
                4.4              108.27       
                4.5              107.221      
                4.6              106.02       
                4.7              104.679      
                4.8              103.201      
                4.9              101.578      
                5.                99.7994     




