
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1862centroid  

                0.                 0.         
              100.E-03           239.942E-03  
              200.E-03             1.55869    
              300.E-03             4.77868    
              400.E-03            11.2033     
              500.E-03            23.0943     
              600.E-03            42.1586     
              700.E-03            65.9883     
              800.E-03            90.6432     
              900.E-03           113.331      
                1.                91.3918     
                1.                91.3918     
                1.1               52.3974     
                1.2               28.4871     
                1.3               12.2527     
                1.4                2.85896    
                1.5                1.50877    
                1.6                9.66662    
                1.7               21.6732     
                1.8               26.7705     
                1.9               23.3438     
                2.                21.133      
                2.                21.133      
                2.1               20.319      
                2.2               19.3931     
                2.3               18.4973     
                2.4               17.6283     
                2.5               16.8569     
                2.6               16.1675     
                2.7               15.5536     
                2.8               15.0134     
                2.9               14.5472     
                3.                14.1559     
                3.                14.1559     
                3.1               16.997      
                3.2               15.9001     
                3.3               11.4925     
                3.4                5.49741    
                3.5                1.02821    
                3.6                5.21898    
                3.7               27.2219     
                3.8               66.155      
                3.9              102.016      
                4.               121.475      
                4.               121.475      
                4.1              121.434      
                4.2              120.328      
                4.3              118.462      
                4.4              116.61       
                4.5              113.594      
                4.6              110.157      
                4.7              106.29       
                4.8              101.97       
                4.9               97.1637     
                5.                91.8294     




