
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3525centroid  

                0.                 0.         
              100.E-03           241.495E-03  
              200.E-03             1.14055    
              300.E-03             2.97458    
              400.E-03             6.15837    
              500.E-03            11.4258     
              600.E-03            19.6505     
              700.E-03            31.0161     
              800.E-03            44.9214     
              900.E-03            60.542      
                1.                66.6482     
                1.                66.6482     
                1.1               61.1778     
                1.2               53.981      
                1.3               45.4785     
                1.4               36.0677     
                1.5               26.3076     
                1.6               17.9549     
                1.7               13.0114     
                1.8               11.0397     
                1.9               10.2532     
                2.                 9.90768    
                2.                 9.90768    
                2.1                9.86309    
                2.2                9.81681    
                2.3                9.77512    
                2.4                9.73418    
                2.5                9.70893    
                2.6                9.69522    
                2.7                9.69297    
                2.8                9.70236    
                2.9                9.72393    
                3.                 9.75868    
                3.                 9.75868    
                3.1               10.5234     
                3.2               11.5329     
                3.3               13.1879     
                3.4               16.3362     
                3.5               22.4348     
                3.6               33.2698     
                3.7               48.2149     
                3.8               62.1964     
                3.9               69.5529     
                4.                72.53       
                4.                72.53       
                4.1               72.5987     
                4.2               72.5038     
                4.3               72.2607     
                4.4               72.018      
                4.5               71.5378     
                4.6               70.9855     
                4.7               70.3721     
                4.8               69.7024     
                4.9               68.9762     
                5.                68.1888     




