
                             COORD:COOR3 PI: P
                             ART-1-1 N: 16134_
                  X                  8        

                0.                11.         
              250.E-03            11.0995     
              500.E-03            11.1981     
              750.E-03            11.2963     
                1.                11.3941     
                1.                11.3941     
                1.25              11.2635     
                1.5               11.147      
                1.75              11.043      
                2.                10.9499     
                2.                10.9499     
                2.1               10.9859     
                2.2               11.0236     
                2.3               11.0629     
                2.4               11.104      
                2.5               11.147      
                2.6               11.192      
                2.7               11.2391     
                2.8               11.2884     
                2.9               11.3401     
                3.                11.3941     
                3.1               11.4508     
                3.2               11.5102     
                3.3               11.5723     
                3.4               11.6374     
                3.5               11.7056     
                3.6               11.7768     
                3.7               11.8514     
                3.8               11.9292     
                3.9               12.0105     
                4.                12.0952     




