
                             COORD:COOR3 PI: P
                             ART-1-1 N: 16134_
                  X                  2        

                0.                11.         
              250.E-03            11.0978     
              500.E-03            11.1924     
              750.E-03            11.2851     
                1.                11.3769     
                1.                11.3769     
                1.25              11.2479     
                1.5               11.1329     
                1.75              11.0303     
                2.                10.9384     
                2.                10.9384     
                2.1               10.974      
                2.2               11.0111     
                2.3               11.0499     
                2.4               11.0905     
                2.5               11.1329     
                2.6               11.1773     
                2.7               11.2238     
                2.8               11.2725     
                2.9               11.3235     
                3.                11.3769     
                3.1               11.4329     
                3.2               11.4915     
                3.3               11.553      
                3.4               11.6173     
                3.5               11.6847     
                3.6               11.7553     
                3.7               11.8291     
                3.8               11.9062     
                3.9               11.9868     
                4.                12.0708     




