
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             9840centroid  

                0.                22.5663E-12 
              100.E-03            13.1499     
              200.E-03            53.3338     
              300.E-03           117.848      
              400.E-03           197.826      
              500.E-03           286.24       
              600.E-03           386.729      
              700.E-03           504.643      
              800.E-03           641.115      
              900.E-03           795.445      
                1.                 1.36151E+03
                1.                 1.36151E+03
                1.00625            1.48724E+03
                1.0125             1.41606E+03
                1.01875            1.3757E+03 
                1.025              1.35264E+03
                1.03437            1.32845E+03
                1.04844            1.29655E+03
                1.06953            1.24595E+03
                1.07151            1.24074E+03
                1.07225            1.23868E+03
                1.07336            1.23515E+03
                1.07378            1.23377E+03
                1.07441            1.23142E+03
                1.07464            1.23051E+03
                1.07499            1.22903E+03
                1.07512            1.22847E+03
                1.07532            1.2276E+03 
                1.07562            1.22635E+03
                1.07573            1.22606E+03
                1.07577            1.22599E+03
                1.07583            1.22606E+03
                1.07593            1.22729E+03
                1.07596            1.22807E+03
                1.07602            1.2331E+03 
                1.07604            1.23619E+03
                1.07607            1.24232E+03
                1.0761             1.23747E+03
                1.07613            1.22321E+03
                1.07617            1.20231E+03
                1.07624            1.18235E+03
                1.07634            1.16817E+03
                1.07649            1.16007E+03
                1.07671            1.15596E+03
                1.07705            1.1537E+03 
                1.07756            1.15198E+03
                1.07832            1.15026E+03
                1.07947            1.14832E+03
                1.08118            1.146E+03  
                1.08375            1.14297E+03
                1.08761            1.13873E+03
                1.09339            1.13259E+03
                1.10207            1.12365E+03
                1.11509            1.11069E+03
                1.13462            1.09211E+03
                1.16391            1.06578E+03
                1.20785            1.02882E+03
                1.27376          977.335      
                1.37262          905.782      
                1.47262          837.898      
                1.57262          772.937      
                1.67262          709.246      
                1.77262          643.749      
                1.87262          565.275      
                1.87887          558.698      
                1.88824          546.447      
                1.89176          540.485      
                1.89308          537.877      
                1.89505          532.489      
                1.8958           530.058      
                1.89691          524.168      
                1.89733          521.379      
                1.89795          512.926      
                1.89889          664.13       
                1.89983          722.46       
                1.90077          729.688      
                1.90217          730.281      
                1.90429          729.563      
                1.90745          728.267      
                1.91221          726.307      
                1.91933          723.388      
                1.93002          719.062      
                1.94606          712.691      
                1.97011          703.394      
                2.               692.262      
                2.               692.262      
                2.25             769.355      
                2.5              885.859      
                2.75               1.0328E+03 
                3.                 1.20088E+03
                3.                 1.20088E+03
                3.00781            1.36562E+03
                3.01563            1.25977E+03
                3.02344            1.2119E+03 
                3.03125            1.18533E+03
                3.04297            1.1557E+03 
                3.06055            1.11426E+03
                3.08691          822.835      
                3.09351          811.755      
                3.1001           802.264      
                3.10257          799.916      
                3.1035           799.382      
                3.10489          799.287      
                3.10541          799.583      
                3.10619          800.859      
                3.10648          801.617      
                3.10692          803.537      
                3.10758          811.584      
                3.10783          816.921      
                3.10792          819.441      
                3.10806          821.177      
                3.10812          821.284      
                3.10819          819.17       
                3.10831          821.444      
                3.10836          830.371      
                3.10842          858.439      
                3.10845          870.587      
                3.10848          888.955      
                3.10854          906.656      
                3.10862          918.445      
                3.10875          927.288      
                3.10894          937.54       
                3.10922          949.985      
                3.10964          962.941      
                3.11028          974.462      
                3.11123          983.068      
                3.11266          987.968      
                3.1148           989.237      
                3.11802          987.546      
                3.12284          983.469      
                3.13007          976.967      
                3.14092          967.34       
                3.15719          953.356      
                3.1816           933.285      
                3.21822          904.852      
                3.27314          865.135      
                3.35552          810.327      
                3.4791           734.56       
                3.6041           660.292      
                3.7291           581.62       
                3.8541           482.318      
                3.88535          440.295      
                3.88828          434.567      
                3.89267          421.18       
                3.89432          413.574      
                3.89494          410.057      
                3.89586          401.649      
                3.89621          397.722      
                3.89673          388.01       
                3.89693          383.527      
                3.89722          372.97       
                3.89766          401.145      
                3.8981           517.407      
                3.89854          548.073      
                3.8992           555.42       
                3.90019          556.423      
                3.90168          555.9        
                3.9039           554.749      
                3.90725          552.972      
                3.91226          550.317      
                3.91977          546.372      
                3.93105          540.538      
                3.94796          531.975      
                3.97333          519.541      
                4.               506.988      
                4.               506.988      
                4.25             601.021      
                4.5              749.314      
                4.75             942.824      
                5.                 1.168E+03  




