
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element11
                  X             0225centroid  

                0.                 0.         
              100.E-03            13.1442     
              200.E-03            41.4112     
              300.E-03            63.3224     
              400.E-03            56.315      
              500.E-03            29.8804     
              600.E-03            14.2123     
              700.E-03            19.2944     
              800.E-03            41.0762     
              900.E-03            73.5945     
                1.                66.4432     
                1.                66.4432     
                1.00625          223.134      
                1.0125           234.632      
                1.01875          238.766      
                1.025            243.766      
                1.03437          252.802      
                1.04844          271.817      
                1.06953          346.798      
                1.07151          364.649      
                1.07225          373.481      
                1.07336          392.822      
                1.07378          402.004      
                1.07441          421.99       
                1.07464          431.251      
                1.07499          450.789      
                1.07512          459.532      
                1.07532          476.786      
                1.07562          528.709      
                1.07573          557.426      
                1.07577          570.052      
                1.07583          594.506      
                1.07593          660.895      
                1.07596          693.046      
                1.07602          787.087      
                1.07604          822.848      
                1.07607          999.505      
                1.0761             1.34173E+03
                1.07613            1.56881E+03
                1.07617            1.71454E+03
                1.07624            1.7886E+03 
                1.07634            1.82153E+03
                1.07649            1.83446E+03
                1.07671            1.83761E+03
                1.07705            1.83566E+03
                1.07756            1.83115E+03
                1.07832            1.82558E+03
                1.07947            1.81979E+03
                1.08118            1.81396E+03
                1.08375            1.80755E+03
                1.08761            1.79946E+03
                1.09339            1.78831E+03
                1.10207            1.77261E+03
                1.11509            1.7508E+03 
                1.13462            1.72128E+03
                1.16391            1.68272E+03
                1.20785            1.63439E+03
                1.27376            1.57671E+03
                1.37262            1.51192E+03
                1.47262            1.46402E+03
                1.57262            1.42903E+03
                1.67262            1.40453E+03
                1.77262            1.38946E+03
                1.87262            1.3848E+03 
                1.87887            1.38513E+03
                1.88824            1.38609E+03
                1.89176            1.38682E+03
                1.89308            1.38721E+03
                1.89505            1.38818E+03
                1.8958             1.38872E+03
                1.89691            1.39034E+03
                1.89733            1.39127E+03
                1.89795            1.39511E+03
                1.89889            1.39905E+03
                1.89983            1.36938E+03
                1.90077            1.36199E+03
                1.90217            1.36001E+03
                1.90429            1.35953E+03
                1.90745            1.35932E+03
                1.91221            1.35908E+03
                1.91933            1.35875E+03
                1.93002            1.35832E+03
                1.94606            1.35779E+03
                1.97011            1.35731E+03
                2.                 1.35721E+03
                2.                 1.35721E+03
                2.25               1.26669E+03
                2.5                1.23744E+03
                2.75               1.2394E+03 
                3.                 1.2435E+03 
                3.                 1.2435E+03 
                3.00781            2.38487E+03
                3.01563            2.38788E+03
                3.02344            2.30435E+03
                3.03125            2.22823E+03
                3.04297            2.10584E+03
                3.06055            1.82257E+03
                3.08691            1.88273E+03
                3.09351            1.82525E+03
                3.1001             1.73696E+03
                3.10257            1.68239E+03
                3.1035             1.65586E+03
                3.10489            1.59937E+03
                3.10541            1.57253E+03
                3.10619            1.51642E+03
                3.10648            1.49067E+03
                3.10692            1.43953E+03
                3.10758            1.28215E+03
                3.10783            1.18712E+03
                3.10792            1.14341E+03
                3.10806            1.04782E+03
                3.10812            1.0053E+03 
                3.10819          919.479      
                3.10831          646.217      
                3.10836          512.79       
                3.10842          178.581      
                3.10845          100.219      
                3.10848           74.3666     
                3.10854           77.1872     
                3.10862           90.0646     
                3.10875          111.776      
                3.10894          130.781      
                3.10922          144.378      
                3.10964          154.885      
                3.11028          163.535      
                3.11123          170.222      
                3.11266          174.742      
                3.1148           177.426      
                3.11802          179.065      
                3.12284          180.507      
                3.13007          182.418      
                3.14092          185.387      
                3.15719          190.211      
                3.1816           198.262      
                3.21822          212.055      
                3.27314          236.255      
                3.35552          279.479      
                3.4791           357.12       
                3.6041           449.032      
                3.7291           550.124      
                3.8541           652.556      
                3.88535          671.349      
                3.88828          672.224      
                3.89267          671.076      
                3.89432          669.272      
                3.89494          668.235      
                3.89586          664.972      
                3.89621          663.314      
                3.89673          658.65       
                3.89693          656.405      
                3.89722          650.708      
                3.89766          594.754      
                3.8981           600.85       
                3.89854          607.093      
                3.8992           611.317      
                3.90019          613.915      
                3.90168          616.12       
                3.9039           618.91       
                3.90725          622.991      
                3.91226          629.114      
                3.91977          638.333      
                3.93105          652.241      
                3.94796          673.281      
                3.97333          705.235      
                4.               739.323      
                4.               739.323      
                4.25             507.49       
                4.5              279.395      
                4.75             100.663      
                5.                28.9018     




