
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             9076centroid  

                0.                22.5663E-12 
              100.E-03            13.148      
              200.E-03            37.2868     
              300.E-03            54.8823     
              400.E-03            46.8423     
              500.E-03            23.7718     
              600.E-03            12.7429     
              700.E-03            21.0259     
              800.E-03            44.1047     
              900.E-03            76.4183     
                1.                91.3484     
                1.                91.3484     
                1.00625          258.929      
                1.0125           261.494      
                1.01875          260.25       
                1.025            262.423      
                1.03437          268.795      
                1.04844          283.951      
                1.06953          348.348      
                1.07151          364.295      
                1.07225          372.244      
                1.07336          389.759      
                1.07378          398.137      
                1.07441          416.502      
                1.07464          425.073      
                1.07499          443.285      
                1.07512          451.488      
                1.07532          467.775      
                1.07562          517.624      
                1.07573          545.717      
                1.07577          558.191      
                1.07583          582.598      
                1.07593          650.778      
                1.07596          684.977      
                1.07602          795.276      
                1.07604          845.806      
                1.07607            1.0555E+03 
                1.0761             1.38694E+03
                1.07613            1.58645E+03
                1.07617            1.69751E+03
                1.07624            1.73961E+03
                1.07634            1.74841E+03
                1.07649            1.74623E+03
                1.07671            1.74152E+03
                1.07705            1.73602E+03
                1.07756            1.72984E+03
                1.07832            1.72331E+03
                1.07947            1.71688E+03
                1.08118            1.71067E+03
                1.08375            1.70414E+03
                1.08761            1.69612E+03
                1.09339            1.68521E+03
                1.10207            1.66993E+03
                1.11509            1.64884E+03
                1.13462            1.62058E+03
                1.16391            1.58418E+03
                1.20785            1.5396E+03 
                1.27376            1.48839E+03
                1.37262            1.43465E+03
                1.47262            1.3991E+03 
                1.57262            1.37727E+03
                1.67262            1.36653E+03
                1.77262            1.36576E+03
                1.87262            1.3763E+03 
                1.87887            1.3777E+03 
                1.88824            1.38041E+03
                1.89176            1.3819E+03 
                1.89308            1.38261E+03
                1.89505            1.38419E+03
                1.8958             1.385E+03  
                1.89691            1.38728E+03
                1.89733            1.38853E+03
                1.89795            1.39351E+03
                1.89889            1.40902E+03
                1.89983            1.37675E+03
                1.90077            1.36716E+03
                1.90217            1.36444E+03
                1.90429            1.364E+03  
                1.90745            1.36414E+03
                1.91221            1.36448E+03
                1.91933            1.36503E+03
                1.93002            1.36591E+03
                1.94606            1.36735E+03
                1.97011            1.36981E+03
                2.                 1.37336E+03
                2.                 1.37336E+03
                2.25               1.20892E+03
                2.5                1.11735E+03
                2.75               1.06445E+03
                3.                 1.01375E+03
                3.                 1.01375E+03
                3.00781            2.2451E+03 
                3.01563            2.32011E+03
                3.02344            2.27111E+03
                3.03125            2.21236E+03
                3.04297            2.10764E+03
                3.06055            1.84908E+03
                3.08691            1.89815E+03
                3.09351            1.8478E+03 
                3.1001             1.76596E+03
                3.10257            1.71382E+03
                3.1035             1.68818E+03
                3.10489            1.63319E+03
                3.10541            1.60685E+03
                3.10619            1.55145E+03
                3.10648            1.52588E+03
                3.10692            1.47487E+03
                3.10758            1.31636E+03
                3.10783            1.2198E+03 
                3.10792            1.17521E+03
                3.10806            1.07754E+03
                3.10812            1.034E+03  
                3.10819          946.156      
                3.10831          666.838      
                3.10836          529.888      
                3.10842          181.793      
                3.10845           99.1494     
                3.10848           72.3884     
                3.10854           77.786      
                3.10862           89.6237     
                3.10875          106.615      
                3.10894          121.755      
                3.10922          134.118      
                3.10964          145.047      
                3.11028          154.625      
                3.11123          162.145      
                3.11266          167.183      
                3.1148           170.06       
                3.11802          171.643      
                3.12284          172.852      
                3.13007          174.375      
                3.14092          176.774      
                3.15719          180.789      
                3.1816           187.729      
                3.21822          200.066      
                3.27314          222.51       
                3.35552          263.962      
                3.4791           340.922      
                3.6041           433.541      
                3.7291           537.437      
                3.8541           644.714      
                3.88535          665.34       
                3.88828          666.44       
                3.89267          665.752      
                3.89432          664.2        
                3.89494          663.279      
                3.89586          660.293      
                3.89621          658.766      
                3.89673          654.441      
                3.89693          652.354      
                3.89722          647.049      
                3.89766          595.745      
                3.8981           602.777      
                3.89854          608.043      
                3.8992           611.256      
                3.90019          613.371      
                3.90168          615.465      
                3.9039           618.303      
                3.90725          622.505      
                3.91226          628.818      
                3.91977          638.327      
                3.93105          652.684      
                3.94796          674.425      
                3.97333          707.49       
                4.               742.823      
                4.               742.823      
                4.25             484.543      
                4.5              247.884      
                4.75              78.0586     
                5.                35.7187     




