
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             9821centroid  

                0.                 0.         
              100.E-03           -11.679E-36  
              200.E-03           -46.7159E-36 
              300.E-03          -105.111E-36  
              400.E-03          -186.864E-36  
              500.E-03          -291.974E-36  
              600.E-03          -420.443E-36  
              700.E-03          -572.27E-36   
              800.E-03          -747.454E-36  
              900.E-03          -945.997E-36  
                1.                -1.1679E-33 
                1.                -1.1679E-33 
                1.00625           14.9512     
                1.0125            27.7975     
                1.01875           39.5459     
                1.025             51.0797     
                1.03437           67.967      
                1.04844           91.6034     
                1.06953          122.16       
                1.07151          124.747      
                1.07225          125.712      
                1.07336          127.149      
                1.07378          127.691      
                1.07441          128.534      
                1.07464          128.858      
                1.07499          129.39       
                1.07512          129.598      
                1.07532          129.946      
                1.07562          130.701      
                1.07573          131.037      
                1.07577          131.171      
                1.07583          131.401      
                1.07593          131.889      
                1.07596          132.091      
                1.07602          132.38       
                1.07604          132.508      
                1.07607          133.325      
                1.0761           134.916      
                1.07613          136.716      
                1.07617          139.164      
                1.07624          141.752      
                1.07634          143.794      
                1.07649          145.009      
                1.07671          145.593      
                1.07705          145.917      
                1.07756          146.314      
                1.07832          147.072      
                1.07947          148.485      
                1.08118          150.893      
                1.08375          154.719      
                1.08761          160.523      
                1.09339          169.108      
                1.10207          181.584      
                1.11509          199.361      
                1.13462          223.938      
                1.16391          256.177      
                1.20785          294.317      
                1.27376          328.947      
                1.37262          330.762      
                1.47262          271.398      
                1.57262          149.207      
                1.67262          -39.5948     
                1.77262         -305.788      
                1.87262         -707.956      
                1.87887         -745.235      
                1.88824         -816.888      
                1.89176         -852.785      
                1.89308         -868.739      
                1.89505         -902.427      
                1.8958          -917.897      
                1.89691         -956.402      
                1.89733         -975.155      
                1.89795           -1.03551E+03
                1.89889           -1.61199E+03
                1.89983           -1.68654E+03
                1.90077           -1.70017E+03
                1.90217           -1.70566E+03
                1.90429           -1.71065E+03
                1.90745           -1.71755E+03
                1.91221           -1.72783E+03
                1.91933           -1.74327E+03
                1.93002           -1.76651E+03
                1.94606           -1.80156E+03
                1.97011           -1.85452E+03
                2.                -1.92098E+03
                2.                -1.92098E+03
                2.25              -1.44183E+03
                2.5             -959.739      
                2.75            -483.171      
                3.              -887.088E-15  
                3.              -887.088E-15  
                3.00781           16.3699     
                3.01563           30.5161     
                3.02344           43.8448     
                3.03125           57.0046     
                3.04297           76.1818     
                3.06055          102.926      
                3.08691          -12.6956     
                3.09351          -19.1247     
                3.1001           -29.3841     
                3.10257          -34.3335     
                3.1035           -36.4492     
                3.10489          -40.3702     
                3.10541          -42.0198     
                3.10619          -45.1083     
                3.10648          -46.3716     
                3.10692          -48.7221     
                3.10758          -54.5687     
                3.10783          -57.2703     
                3.10792          -58.3955     
                3.10806          -56.8033     
                3.10812          -55.454      
                3.10819          -49.6208     
                3.10831          -15.1306     
                3.10836          188.945E-03  
                3.10842           26.2564     
                3.10845           36.3739     
                3.10848           53.2821     
                3.10854           78.6613     
                3.10862          106.67       
                3.10875          129.695      
                3.10894          146.01       
                3.10922          158.027      
                3.10964          167.84       
                3.11028          176.112      
                3.11123          182.884      
                3.11266          188.364      
                3.1148           193.235      
                3.11802          198.582      
                3.12284          205.672      
                3.13007          215.861      
                3.14092          230.696      
                3.15719          252.079      
                3.1816           282.225      
                3.21822          323.131      
                3.27314          374.801      
                3.35552          430.39       
                3.4791           463.194      
                3.6041           429.957      
                3.7291           316.543      
                3.8541            66.7206     
                3.88535          -71.1448     
                3.88828          -91.2366     
                3.89267         -139.999      
                3.89432         -168.465      
                3.89494         -181.801      
                3.89586         -214.259      
                3.89621         -229.653      
                3.89673         -268.53       
                3.89693         -286.911      
                3.89722         -331.659      
                3.89766           -1.00742E+03
                3.8981            -1.25616E+03
                3.89854           -1.31916E+03
                3.8992            -1.33907E+03
                3.90019           -1.34552E+03
                3.90168           -1.34879E+03
                3.9039            -1.35217E+03
                3.90725           -1.35694E+03
                3.91226           -1.36407E+03
                3.91977           -1.37479E+03
                3.93105           -1.39091E+03
                3.94796           -1.41519E+03
                3.97333           -1.45187E+03
                4.                -1.49074E+03
                4.                -1.49074E+03
                4.25              -1.17844E+03
                4.5             -838.232      
                4.75            -455.152      
                5.                -1.1679E-33 




