
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             8584centroid  

                0.                22.5663E-12 
              100.E-03            13.1465     
              200.E-03            64.9995     
              300.E-03           157.039      
              400.E-03           279.755      
              500.E-03           412.022      
              600.E-03           520.651      
              700.E-03           597.471      
              800.E-03           654.364      
              900.E-03           700.551      
                1.                 1.29403E+03
                1.                 1.29403E+03
                1.00625            2.10657E+03
                1.0125             2.13989E+03
                1.01875            2.07722E+03
                1.025              2.01304E+03
                1.03437            1.91899E+03
                1.04844            1.7389E+03 
                1.06953            1.22053E+03
                1.07151            1.12714E+03
                1.07225            1.0955E+03 
                1.07336            1.01096E+03
                1.07378          982.425      
                1.07441          910.757      
                1.07464          886.36       
                1.07499          827.353      
                1.07512          807.296      
                1.07532          771.05       
                1.07562          660.866      
                1.07573          604.818      
                1.07577          586.493      
                1.07583          546.732      
                1.07593          459.713      
                1.07596          418.148      
                1.07602          299.058      
                1.07604          249.339      
                1.07607          240.085      
                1.0761           265.371      
                1.07613          273.998      
                1.07617          273.943      
                1.07624          268.87       
                1.07634          264.261      
                1.07649          261.047      
                1.07671          259.013      
                1.07705          257.342      
                1.07756          255.586      
                1.07832          253.729      
                1.07947          251.912      
                1.08118          250.192      
                1.08375          247.624      
                1.08761          245.785      
                1.09339          243.081      
                1.10207          238.98       
                1.11509          233.005      
                1.13462          225.182      
                1.16391          214.557      
                1.20785          201.489      
                1.27376          187.089      
                1.37262          174.369      
                1.47262          169.647      
                1.57262          171.104      
                1.67262          177.375      
                1.77262          187.294      
                1.87262          197.96       
                1.87887          198.308      
                1.88824          198.316      
                1.89176          197.915      
                1.89308          197.759      
                1.89505          196.935      
                1.8958           196.629      
                1.89691          195.392      
                1.89733          194.727      
                1.89795          192.636      
                1.89889          163.469      
                1.89983          156.572      
                1.90077          155.582      
                1.90217          155.64       
                1.90429          156.146      
                1.90745          156.887      
                1.91221          158.18       
                1.91933          160.052      
                1.93002          162.884      
                1.94606          167.209      
                1.97011          173.873      
                2.               182.42       
                2.               182.42       
                2.25             114.446      
                2.5               61.9472     
                2.75              33.4413     
                3.                53.6859     
                3.                53.6859     
                3.00781          280.471      
                3.01563          295.803      
                3.02344          304.046      
                3.03125          314.079      
                3.04297          334.459      
                3.06055          388.485      
                3.08691          130.282      
                3.09351          139.52       
                3.1001           157.754      
                3.10257          171.686      
                3.1035           178.94       
                3.10489          194.647      
                3.10541          202.688      
                3.10619          219.803      
                3.10648          226.628      
                3.10692          244.756      
                3.10758          299.732      
                3.10783          334.176      
                3.10792          350.788      
                3.10806          385.305      
                3.10812          398.619      
                3.10819          429.816      
                3.10831          509.388      
                3.10836          545.448      
                3.10842          646.275      
                3.10845          688.688      
                3.10848          827.706      
                3.10854            1.02502E+03
                3.10862            1.12315E+03
                3.10875            1.15554E+03
                3.10894            1.18297E+03
                3.10922            1.22188E+03
                3.10964            1.26847E+03
                3.11028            1.31465E+03
                3.11123            1.35253E+03
                3.11266            1.37666E+03
                3.1148             1.38652E+03
                3.11802            1.38529E+03
                3.12284            1.37643E+03
                3.13007            1.36314E+03
                3.14092            1.33879E+03
                3.15719            1.30622E+03
                3.1816             1.26437E+03
                3.21822            1.20612E+03
                3.27314            1.13027E+03
                3.35552            1.0351E+03 
                3.4791           921.255      
                3.6041           831.433      
                3.7291           761.18       
                3.8541           708.312      
                3.88535          698.941      
                3.88828          698.394      
                3.89267          697.986      
                3.89432          698.364      
                3.89494          698.517      
                3.89586          699.578      
                3.89621          700.         
                3.89673          701.895      
                3.89693          702.639      
                3.89722          705.412      
                3.89766          729.432      
                3.8981           703.416      
                3.89854          688.425      
                3.8992           680.385      
                3.90019          677.14       
                3.90168          675.739      
                3.9039           674.66       
                3.90725          673.045      
                3.91226          671.178      
                3.91977          668.173      
                3.93105          663.713      
                3.94796          657.217      
                3.97333          647.918      
                4.               638.727      
                4.               638.727      
                4.25             642.248      
                4.5              711.185      
                4.75             834.939      
                5.               998.852      




