
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             9536centroid  

                0.                 0.         
              100.E-03             0.         
              200.E-03             0.         
              300.E-03             0.         
              400.E-03             0.         
              500.E-03             0.         
              600.E-03             0.         
              700.E-03             0.         
              800.E-03             0.         
              900.E-03             0.         
                1.                 0.         
                1.                 0.         
                1.00625           -5.81326    
                1.0125           -19.054      
                1.01875          -32.9808     
                1.025            -47.0622     
                1.03437          -68.9754     
                1.04844         -104.758      
                1.06953         -167.161      
                1.07151         -173.764      
                1.07225         -176.341      
                1.07336         -180.508      
                1.07378         -182.128      
                1.07441         -184.781      
                1.07464         -185.812      
                1.07499         -187.504      
                1.07512         -188.158      
                1.07532         -189.212      
                1.07562         -191.149      
                1.07573         -191.881      
                1.07577         -192.149      
                1.07583         -192.527      
                1.07593         -192.86       
                1.07596         -192.848      
                1.07602         -190.934      
                1.07604         -189.444      
                1.07607         -185.649      
                1.0761          -186.672      
                1.07613         -190.489      
                1.07617         -196.463      
                1.07624         -202.468      
                1.07634         -207.019      
                1.07649         -209.879      
                1.07671         -211.634      
                1.07705         -213.041      
                1.07756         -214.685      
                1.07832         -216.982      
                1.07947         -220.341      
                1.08118         -225.314      
                1.08375         -232.731      
                1.08761         -243.845      
                1.09339         -260.544      
                1.10207         -285.671      
                1.11509         -323.533      
                1.13462         -380.663      
                1.16391         -466.995      
                1.20785         -597.607      
                1.27376         -795.298      
                1.37262           -1.0942E+03 
                1.47262           -1.39772E+03
                1.57262           -1.70074E+03
                1.67262           -2.00112E+03
                1.77262           -2.29434E+03
                1.87262           -2.55921E+03
                1.87887           -2.57212E+03
                1.88824           -2.5862E+03 
                1.89176           -2.58834E+03
                1.89308           -2.58825E+03
                1.89505           -2.58469E+03
                1.8958            -2.58232E+03
                1.89691           -2.57321E+03
                1.89733           -2.56815E+03
                1.89795           -2.54834E+03
                1.89889           -2.31215E+03
                1.89983           -2.28931E+03
                1.90077           -2.29009E+03
                1.90217           -2.29465E+03
                1.90429           -2.30169E+03
                1.90745           -2.31222E+03
                1.91221           -2.32803E+03
                1.91933           -2.3518E+03 
                1.93002           -2.38757E+03
                1.94606           -2.44149E+03
                1.97011           -2.52296E+03
                2.                -2.62516E+03
                2.                -2.62516E+03
                2.25              -1.86383E+03
                2.5               -1.13598E+03
                2.75            -495.182      
                3.              -675.29E-15   
                3.              -675.29E-15   
                3.00781           -7.49285    
                3.01563          -25.0944     
                3.02344          -43.0914     
                3.03125          -61.3997     
                3.04297          -90.3981     
                3.06055         -138.896      
                3.08691          -74.5536     
                3.09351         -101.547      
                3.1001          -129.426      
                3.10257         -141.424      
                3.1035          -146.238      
                3.10489         -154.579      
                3.10541         -157.899      
                3.10619         -163.627      
                3.10648         -165.885      
                3.10692         -169.666      
                3.10758         -177.429      
                3.10783         -180.575      
                3.10792         -181.745      
                3.10806         -185.045      
                3.10812         -186.555      
                3.10819         -190.327      
                3.10831         -206.734      
                3.10836         -214.         
                3.10842         -223.023      
                3.10845         -225.735      
                3.10848         -231.508      
                3.10854         -248.925      
                3.10862         -272.376      
                3.10875         -290.85       
                3.10894         -301.266      
                3.10922         -306.234      
                3.10964         -308.793      
                3.11028         -310.752      
                3.11123         -313.176      
                3.11266         -316.938      
                3.1148          -322.925      
                3.11802         -332.192      
                3.12284         -346.246      
                3.13007         -367.416      
                3.14092         -399.271      
                3.15719         -447.242      
                3.1816          -519.566      
                3.21822         -628.728      
                3.27314         -793.614      
                3.35552           -1.04261E+03
                3.4791            -1.41766E+03
                3.6041            -1.79603E+03
                3.7291            -2.16843E+03
                3.8541            -2.51623E+03
                3.88535           -2.58104E+03
                3.88828           -2.58474E+03
                3.89267           -2.58392E+03
                3.89432           -2.58012E+03
                3.89494           -2.57779E+03
                3.89586           -2.56999E+03
                3.89621           -2.56598E+03
                3.89673           -2.55455E+03
                3.89693           -2.54901E+03
                3.89722           -2.53492E+03
                3.89766           -2.34768E+03
                3.8981            -2.29525E+03
                3.89854           -2.28532E+03
                3.8992            -2.28544E+03
                3.90019           -2.28863E+03
                3.90168           -2.29361E+03
                3.9039            -2.30102E+03
                3.90725           -2.31213E+03
                3.91226           -2.32881E+03
                3.91977           -2.35389E+03
                3.93105           -2.39164E+03
                3.94796           -2.44856E+03
                3.97333           -2.5346E+03 
                4.                -2.62588E+03
                4.                -2.62588E+03
                4.25              -1.86428E+03
                4.5               -1.13622E+03
                4.75            -495.285      
                5.                 0.         




