
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             8387centroid  

                0.                22.5663E-12 
              100.E-03            13.1465     
              200.E-03            55.2633     
              300.E-03           118.841      
              400.E-03           184.989      
              500.E-03           234.823      
              600.E-03           262.865      
              700.E-03           279.016      
              800.E-03           292.199      
              900.E-03           306.788      
                1.               623.491      
                1.               623.491      
                1.00625          594.106      
                1.0125           543.413      
                1.01875          543.896      
                1.025            557.433      
                1.03437          584.409      
                1.04844          652.328      
                1.06953          876.655      
                1.07151          918.437      
                1.07225          933.375      
                1.07336          972.18       
                1.07378          986.052      
                1.07441            1.01935E+03
                1.07464            1.03141E+03
                1.07499            1.05911E+03
                1.07512            1.0691E+03 
                1.07532            1.08654E+03
                1.07562            1.14011E+03
                1.07573            1.16635E+03
                1.07577            1.17547E+03
                1.07583            1.19342E+03
                1.07593            1.23231E+03
                1.07596            1.24872E+03
                1.07602            1.28235E+03
                1.07604            1.28607E+03
                1.07607            1.23777E+03
                1.0761             1.19448E+03
                1.07613            1.18423E+03
                1.07617            1.18952E+03
                1.07624            1.19957E+03
                1.07634            1.20778E+03
                1.07649            1.2122E+03 
                1.07671            1.21322E+03
                1.07705            1.21195E+03
                1.07756            1.20936E+03
                1.07832            1.20605E+03
                1.07947            1.20227E+03
                1.08118            1.19793E+03
                1.08375            1.19144E+03
                1.08761            1.18443E+03
                1.09339            1.17398E+03
                1.10207            1.15823E+03
                1.11509            1.13477E+03
                1.13462            1.10072E+03
                1.16391            1.05127E+03
                1.20785          981.169      
                1.27376          884.511      
                1.37262          756.521      
                1.47262          645.117      
                1.57262          549.178      
                1.67262          466.513      
                1.77262          395.276      
                1.87262          332.628      
                1.87887          328.774      
                1.88824          322.654      
                1.89176          320.112      
                1.89308          319.165      
                1.89505          317.371      
                1.8958           316.709      
                1.89691          315.343      
                1.89733          314.801      
                1.89795          313.835      
                1.89889          300.055      
                1.89983          284.029      
                1.90077          280.355      
                1.90217          279.079      
                1.90429          278.325      
                1.90745          277.162      
                1.91221          275.952      
                1.91933          273.907      
                1.93002          270.825      
                1.94606          266.258      
                1.97011          259.542      
                2.               251.434      
                2.               251.434      
                2.25             281.992      
                2.5              322.724      
                2.75             353.536      
                3.               350.64       
                3.               350.64       
                3.00781          582.061      
                3.01563          642.876      
                3.02344          686.261      
                3.03125          722.718      
                3.04297          774.295      
                3.06055          865.407      
                3.08691          587.832      
                3.09351          584.37       
                3.1001           614.912      
                3.10257          640.847      
                3.1035           653.947      
                3.10489          680.462      
                3.10541          692.914      
                3.10619          717.151      
                3.10648          725.856      
                3.10692          747.497      
                3.10758          799.184      
                3.10783          824.042      
                3.10792          834.225      
                3.10806          853.021      
                3.10812          859.843      
                3.10819          872.438      
                3.10831          892.818      
                3.10836          896.54       
                3.10842          890.95       
                3.10845          871.724      
                3.10848          818.093      
                3.10854          769.665      
                3.10862          747.447      
                3.10875          742.31       
                3.10894          747.826      
                3.10922          758.303      
                3.10964          769.417      
                3.11028          779.065      
                3.11123          785.605      
                3.11266          788.761      
                3.1148           788.965      
                3.11802          786.892      
                3.12284          782.865      
                3.13007          776.916      
                3.14092          767.16       
                3.15719          752.841      
                3.1816           731.338      
                3.21822          699.679      
                3.27314          653.507      
                3.35552          587.961      
                3.4791           498.899      
                3.6041           420.172      
                3.7291           352.482      
                3.8541           295.212      
                3.88535          282.521      
                3.88828          281.411      
                3.89267          279.769      
                3.89432          279.26       
                3.89494          279.077      
                3.89586          279.012      
                3.89621          278.999      
                3.89673          279.383      
                3.89693          279.544      
                3.89722          280.408      
                3.89766          286.9        
                3.8981           268.168      
                3.89854          259.657      
                3.8992           255.57       
                3.90019          254.037      
                3.90168          253.228      
                3.9039           252.45       
                3.90725          251.283      
                3.91226          249.774      
                3.91977          247.425      
                3.93105          243.928      
                3.94796          238.783      
                3.97333          231.293      
                4.               223.74       
                4.               223.74       
                4.25             263.29       
                4.5              326.997      
                4.75             410.597      
                5.               511.699      




