
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             9812centroid  

                0.                22.5663E-12 
              100.E-03            13.148      
              200.E-03            55.0564     
              300.E-03           122.351      
              400.E-03           202.533      
              500.E-03           279.928      
              600.E-03           350.246      
              700.E-03           418.593      
              800.E-03           489.693      
              900.E-03           565.63       
                1.               926.487      
                1.               926.487      
                1.00625            1.31077E+03
                1.0125             1.45954E+03
                1.01875            1.48918E+03
                1.025              1.49348E+03
                1.03437            1.4905E+03 
                1.04844            1.47772E+03
                1.06953            1.44194E+03
                1.07151            1.43761E+03
                1.07225            1.43591E+03
                1.07336            1.43309E+03
                1.07378            1.432E+03  
                1.07441            1.43026E+03
                1.07464            1.4296E+03 
                1.07499            1.42862E+03
                1.07512            1.42825E+03
                1.07532            1.42774E+03
                1.07562            1.42733E+03
                1.07573            1.42732E+03
                1.07577            1.42734E+03
                1.07583            1.42749E+03
                1.07593            1.42844E+03
                1.07596            1.42899E+03
                1.07602            1.43199E+03
                1.07604            1.43396E+03
                1.07607            1.43457E+03
                1.0761             1.42408E+03
                1.07613            1.40836E+03
                1.07617            1.39203E+03
                1.07624            1.37983E+03
                1.07634            1.37202E+03
                1.07649            1.36755E+03
                1.07671            1.36523E+03
                1.07705            1.36398E+03
                1.07756            1.36305E+03
                1.07832            1.36212E+03
                1.07947            1.36105E+03
                1.08118            1.35977E+03
                1.08375            1.35808E+03
                1.08761            1.35564E+03
                1.09339            1.35184E+03
                1.10207            1.34569E+03
                1.11509            1.33549E+03
                1.13462            1.31829E+03
                1.16391            1.28901E+03
                1.20785            1.2396E+03 
                1.27376            1.15926E+03
                1.37262            1.03828E+03
                1.47262          926.945      
                1.57262          832.477      
                1.67262          756.304      
                1.77262          697.815      
                1.87262          654.834      
                1.87887          652.514      
                1.88824          648.716      
                1.89176          647.125      
                1.89308          646.484      
                1.89505          645.274      
                1.8958           644.774      
                1.89691          643.695      
                1.89733          643.235      
                1.89795          642.031      
                1.89889          579.692      
                1.89983          558.625      
                1.90077          555.333      
                1.90217          554.558      
                1.90429          554.237      
                1.90745          553.906      
                1.91221          553.437      
                1.91933          552.75       
                1.93002          551.757      
                1.94606          550.347      
                1.97011          548.412      
                2.               546.31       
                2.               546.31       
                2.25             557.138      
                2.5              582.197      
                2.75             624.945      
                3.               675.451      
                3.               675.451      
                3.00781            1.04975E+03
                3.01563            1.2865E+03 
                3.02344            1.33432E+03
                3.03125            1.34586E+03
                3.04297            1.3484E+03 
                3.06055            1.33742E+03
                3.08691            1.25021E+03
                3.09351            1.23186E+03
                3.1001             1.21212E+03
                3.10257            1.20347E+03
                3.1035             1.19991E+03
                3.10489            1.19344E+03
                3.10541            1.19078E+03
                3.10619            1.18594E+03
                3.10648            1.18398E+03
                3.10692            1.1805E+03 
                3.10758            1.17254E+03
                3.10783            1.16917E+03
                3.10792            1.16785E+03
                3.10806            1.16915E+03
                3.10812            1.17035E+03
                3.10819            1.17563E+03
                3.10831            1.20044E+03
                3.10836            1.20845E+03
                3.10842            1.22688E+03
                3.10845            1.23267E+03
                3.10848            1.23444E+03
                3.10854            1.22381E+03
                3.10862            1.21313E+03
                3.10875            1.21313E+03
                3.10894            1.22028E+03
                3.10922            1.22867E+03
                3.10964            1.23416E+03
                3.11028            1.23483E+03
                3.11123            1.23193E+03
                3.11266            1.22856E+03
                3.1148             1.22695E+03
                3.11802            1.22736E+03
                3.12284            1.22912E+03
                3.13007            1.2316E+03 
                3.14092            1.2342E+03 
                3.15719            1.23572E+03
                3.1816             1.23358E+03
                3.21822            1.22282E+03
                3.27314            1.1955E+03 
                3.35552            1.1416E+03 
                3.4791             1.0527E+03 
                3.6041           966.393      
                3.7291           887.655      
                3.8541           810.899      
                3.88535          784.679      
                3.88828          781.286      
                3.89267          773.494      
                3.89432          769.082      
                3.89494          767.033      
                3.89586          762.096      
                3.89621          759.75       
                3.89673          753.804      
                3.89693          750.959      
                3.89722          743.911      
                3.89766          591.234      
                3.8981           522.158      
                3.89854          506.056      
                3.8992           501.554      
                3.90019          500.353      
                3.90168          499.953      
                3.9039           499.673      
                3.90725          499.316      
                3.91226          498.797      
                3.91977          498.042      
                3.93105          496.955      
                3.94796          495.428      
                3.97333          493.371      
                4.               491.506      
                4.               491.506      
                4.25             511.568      
                4.5              555.826      
                4.75             642.737      
                5.               800.056      




