
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element11
                  X             0359centroid  

                0.                 0.         
              100.E-03           -23.358E-36  
              200.E-03           -93.4318E-36 
              300.E-03          -210.222E-36  
              400.E-03          -373.727E-36  
              500.E-03          -583.949E-36  
              600.E-03          -840.886E-36  
              700.E-03            -1.14454E-33
              800.E-03            -1.49491E-33
              900.E-03            -1.89199E-33
                1.                -2.3358E-33 
                1.                -2.3358E-33 
                1.00625           -4.89747    
                1.0125           -18.4733     
                1.01875          -31.6338     
                1.025            -44.3829     
                1.03437          -63.5389     
                1.04844          -93.0482     
                1.06953         -137.549      
                1.07151         -141.426      
                1.07225         -142.817      
                1.07336         -144.733      
                1.07378         -145.397      
                1.07441         -146.215      
                1.07464         -146.474      
                1.07499         -146.701      
                1.07512         -146.75       
                1.07532         -146.708      
                1.07562         -145.934      
                1.07573         -145.427      
                1.07577         -145.196      
                1.07583         -144.712      
                1.07593         -143.257      
                1.07596         -142.56       
                1.07602         -140.318      
                1.07604         -139.398      
                1.07607         -138.587      
                1.0761          -138.126      
                1.07613         -137.566      
                1.07617         -136.987      
                1.07624         -136.626      
                1.07634         -136.546      
                1.07649         -136.778      
                1.07671         -137.346      
                1.07705         -138.276      
                1.07756         -139.625      
                1.07832         -141.512      
                1.07947         -144.158      
                1.08118         -147.943      
                1.08375         -153.496      
                1.08761         -161.797      
                1.09339         -174.351      
                1.10207         -193.485      
                1.11509         -222.861      
                1.13462         -268.369      
                1.16391         -339.682      
                1.20785         -453.031      
                1.27376         -636.34       
                1.37262         -938.985      
                1.47262           -1.27678E+03
                1.57262           -1.64479E+03
                1.67262           -2.04183E+03
                1.77262           -2.46709E+03
                1.87262           -2.92051E+03
                1.87887           -2.94984E+03
                1.88824           -2.99419E+03
                1.89176           -3.01095E+03
                1.89308           -3.01725E+03
                1.89505           -3.02677E+03
                1.8958            -3.03034E+03
                1.89691           -3.03569E+03
                1.89733           -3.03767E+03
                1.89795           -3.04034E+03
                1.89889           -3.03058E+03
                1.89983           -3.03652E+03
                1.90077           -3.04234E+03
                1.90217           -3.04956E+03
                1.90429           -3.0597E+03 
                1.90745           -3.07477E+03
                1.91221           -3.0974E+03 
                1.91933           -3.13145E+03
                1.93002           -3.18275E+03
                1.94606           -3.26022E+03
                1.97011           -3.37761E+03
                2.                -3.52542E+03
                2.                -3.52542E+03
                2.25              -2.41014E+03
                2.5               -1.41335E+03
                2.75            -587.622      
                3.              -751.623E-15  
                3.              -751.623E-15  
                3.00781           -6.42873    
                3.01563          -24.2906     
                3.02344          -40.8965     
                3.03125          -57.0404     
                3.04297          -81.4821     
                3.06055         -118.872      
                3.08691         -171.633      
                3.09351         -186.449      
                3.1001          -200.406      
                3.10257         -205.405      
                3.1035          -207.211      
                3.10489         -209.736      
                3.10541         -210.622      
                3.10619         -211.766      
                3.10648         -212.148      
                3.10692         -212.567      
                3.10758         -212.271      
                3.10783         -211.811      
                3.10792         -211.561      
                3.10806         -211.317      
                3.10812         -211.263      
                3.10819         -211.455      
                3.10831         -213.964      
                3.10836         -215.139      
                3.10842         -215.454      
                3.10845         -215.588      
                3.10848         -216.272      
                3.10854         -218.807      
                3.10862         -222.59       
                3.10875         -225.048      
                3.10894         -225.072      
                3.10922         -223.415      
                3.10964         -221.125      
                3.11028         -219.095      
                3.11123         -218.206      
                3.11266         -219.288      
                3.1148          -222.981      
                3.11802         -229.859      
                3.12284         -240.856      
                3.13007         -257.737      
                3.14092         -283.526      
                3.15719         -323.146      
                3.1816          -384.577      
                3.21822         -481.012      
                3.27314         -634.769      
                3.35552         -884.656      
                3.4791            -1.30011E+03
                3.6041            -1.76719E+03
                3.7291            -2.27921E+03
                3.8541            -2.83507E+03
                3.88535           -2.98132E+03
                3.88828           -2.9952E+03 
                3.89267           -3.01623E+03
                3.89432           -3.02416E+03
                3.89494           -3.02712E+03
                3.89586           -3.03157E+03
                3.89621           -3.03321E+03
                3.89673           -3.03557E+03
                3.89693           -3.0364E+03 
                3.89722           -3.03742E+03
                3.89766           -3.02662E+03
                3.8981            -3.02689E+03
                3.89854           -3.03047E+03
                3.8992            -3.03526E+03
                3.90019           -3.04075E+03
                3.90168           -3.04803E+03
                3.9039            -3.05865E+03
                3.90725           -3.07453E+03
                3.91226           -3.0984E+03 
                3.91977           -3.13432E+03
                3.93105           -3.18845E+03
                3.94796           -3.27024E+03
                3.97333           -3.39424E+03
                4.                -3.52626E+03
                4.                -3.52626E+03
                4.25              -2.41067E+03
                4.5               -1.41367E+03
                4.75            -587.772      
                5.                -2.3358E-33 




