
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             8424centroid  

                0.                 0.         
              100.E-03             0.         
              200.E-03             0.         
              300.E-03             0.         
              400.E-03             0.         
              500.E-03             0.         
              600.E-03             0.         
              700.E-03             0.         
              800.E-03             0.         
              900.E-03             0.         
                1.                 0.         
                1.                 0.         
                1.00625           -7.67269    
                1.0125           -23.596      
                1.01875          -39.5941     
                1.025            -55.3264     
                1.03437          -79.4208     
                1.04844         -117.076      
                1.06953         -177.774      
                1.07151         -183.738      
                1.07225         -185.976      
                1.07336         -189.449      
                1.07378         -190.752      
                1.07441         -192.755      
                1.07464         -193.506      
                1.07499         -194.633      
                1.07512         -195.055      
                1.07532         -195.675      
                1.07562         -196.47       
                1.07573         -196.606      
                1.07577         -196.666      
                1.07583         -196.602      
                1.07593         -196.03       
                1.07596         -195.503      
                1.07602         -192.624      
                1.07604         -190.831      
                1.07607         -186.403      
                1.0761          -185.015      
                1.07613         -186.259      
                1.07617         -189.839      
                1.07624         -194.243      
                1.07634         -198.077      
                1.07649         -200.629      
                1.07671         -202.273      
                1.07705         -203.677      
                1.07756         -205.361      
                1.07832         -207.695      
                1.07947         -211.052      
                1.08118         -215.964      
                1.08375         -223.359      
                1.08761         -234.214      
                1.09339         -250.556      
                1.10207         -275.228      
                1.11509         -312.516      
                1.13462         -368.51       
                1.16391         -453.603      
                1.20785         -582.557      
                1.27376         -777.93       
                1.37262           -1.07323E+03
                1.47262           -1.37261E+03
                1.57262           -1.67086E+03
                1.67262           -1.96564E+03
                1.77262           -2.25249E+03
                1.87262           -2.50985E+03
                1.87887           -2.52194E+03
                1.88824           -2.53559E+03
                1.89176           -2.53714E+03
                1.89308           -2.53764E+03
                1.89505           -2.5332E+03 
                1.8958            -2.53153E+03
                1.89691           -2.52176E+03
                1.89733           -2.51602E+03
                1.89795           -2.49599E+03
                1.89889           -2.2586E+03 
                1.89983           -2.23726E+03
                1.90077           -2.23916E+03
                1.90217           -2.24374E+03
                1.90429           -2.25081E+03
                1.90745           -2.26126E+03
                1.91221           -2.27675E+03
                1.91933           -2.30012E+03
                1.93002           -2.33531E+03
                1.94606           -2.38839E+03
                1.97011           -2.46861E+03
                2.                -2.56924E+03
                2.                -2.56924E+03
                2.25              -1.82745E+03
                2.5               -1.11655E+03
                2.75            -488.448      
                3.              -675.232E-15  
                3.              -675.232E-15  
                3.00781           -9.8804     
                3.01563          -30.7229     
                3.02344          -51.101      
                3.03125          -71.152      
                3.04297         -102.217      
                3.06055         -151.246      
                3.08691         -142.71       
                3.09351         -163.721      
                3.1001          -183.279      
                3.10257         -190.861      
                3.1035          -193.694      
                3.10489         -198.096      
                3.10541         -199.722      
                3.10619         -202.19       
                3.10648         -203.113      
                3.10692         -204.352      
                3.10758         -205.724      
                3.10783         -205.82       
                3.10792         -205.707      
                3.10806         -206.693      
                3.10812         -206.89       
                3.10819         -209.156      
                3.10831         -221.517      
                3.10836         -227.267      
                3.10842         -233.661      
                3.10845         -235.638      
                3.10848         -239.609      
                3.10854         -252.626      
                3.10862         -271.769      
                3.10875         -287.437      
                3.10894         -296.076      
                3.10922         -299.721      
                3.10964         -301.261      
                3.11028         -302.061      
                3.11123         -303.525      
                3.11266         -306.557      
                3.1148          -312.038      
                3.11802         -320.955      
                3.12284         -334.713      
                3.13007         -355.473      
                3.14092         -386.998      
                3.15719         -434.451      
                3.1816          -505.559      
                3.21822         -613.388      
                3.27314         -776.364      
                3.35552           -1.02242E+03
                3.4791            -1.39236E+03
                3.6041            -1.76448E+03
                3.7291            -2.12949E+03
                3.8541            -2.46838E+03
                3.88535           -2.53084E+03
                3.88828           -2.53389E+03
                3.89267           -2.5335E+03 
                3.89432           -2.52884E+03
                3.89494           -2.5271E+03 
                3.89586           -2.51851E+03
                3.89621           -2.5152E+03 
                3.89673           -2.5028E+03 
                3.89693           -2.49808E+03
                3.89722           -2.48266E+03
                3.89766           -2.29251E+03
                3.8981            -2.2425E+03 
                3.89854           -2.23363E+03
                3.8992            -2.23363E+03
                3.90019           -2.23794E+03
                3.90168           -2.24302E+03
                3.9039            -2.25033E+03
                3.90725           -2.2613E+03 
                3.91226           -2.27767E+03
                3.91977           -2.30234E+03
                3.93105           -2.33949E+03
                3.94796           -2.39552E+03
                3.97333           -2.48025E+03
                4.                -2.57007E+03
                4.                -2.57007E+03
                4.25              -1.828E+03  
                4.5               -1.11685E+03
                4.75            -488.57       
                5.                 0.         




