
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             6601centroid  

                0.                 0.         
                1.E-03             0.         
                2.E-03             0.         
                3.5E-03            0.         
                5.75E-03           0.         
                6.59375E-03        0.         
                7.85938E-03        0.         
                8.33398E-03        0.         
                8.51196E-03        0.         
                8.77893E-03        0.         
                9.0459E-03         0.         
                9.31287E-03        0.         
                9.57983E-03        0.         
                9.8468E-03         0.         
               10.2473E-03         0.         
               10.8479E-03         0.         
               11.7489E-03         0.         
               13.1005E-03         0.         
               15.1278E-03         0.         
               18.1687E-03         0.         
               22.7301E-03         0.         
               23.8704E-03         0.         
               25.0108E-03         0.         
               26.7213E-03         0.         
               29.2871E-03         0.         
               33.1358E-03         0.         
               38.9088E-03         0.         
               47.5683E-03         0.         
               60.5576E-03         0.         
               80.0415E-03         0.         
              109.267E-03          0.         
              153.106E-03          0.         
              218.864E-03          0.         
              317.502E-03          0.         
              417.502E-03          0.         
              517.502E-03          0.         
              617.502E-03          0.         
              717.502E-03          0.         
              817.502E-03        -98.6172E-39 
              917.502E-03       -124.219E-39  
                1.              -147.562E-39  
                1.              -147.562E-39  
                1.001            -49.257      
                1.002            -98.5191     
                1.0035          -172.421      
                1.00575         -283.294      
                1.00912         -449.645      
                1.01419         -699.267      
                1.02178           -1.07391E+03
                1.03317           -1.63637E+03
                1.05026           -2.48114E+03
                1.07589           -3.75082E+03
                1.11433           -5.66116E+03
                1.172             -8.54028E+03
                1.25849          -12.8904E+03 
                1.35849          -17.9681E+03 
                1.45849          -23.0978E+03 
                1.55849          -28.279E+03  
                1.65849          -33.5169E+03 
                1.75849          -38.8095E+03 
                1.85849          -44.1247E+03 
                1.86474          -44.3359E+03 
                1.86631          -44.3859E+03 
                1.86865          -44.3797E+03 
                1.87216          -43.8387E+03 
                1.87568          -41.4983E+03 
                1.87656          -40.7034E+03 
                1.87744          -39.8288E+03 
                1.87876          -38.3849E+03 
                1.87925          -37.789E+03  
                1.87999          -36.9147E+03 
                1.8811           -35.7586E+03 
                1.88152          -35.3383E+03 
                1.88215          -34.8419E+03 
                1.88309          -34.3857E+03 
                1.88449          -33.9285E+03 
                1.88661          -32.9605E+03 
                1.88977          -32.3138E+03 
                1.89294          -33.4355E+03 
                1.89611          -35.4285E+03 
                1.90086          -38.8902E+03 
                1.90799          -44.4975E+03 
                1.91868          -53.0066E+03 
                1.93471          -63.2983E+03 
                1.95877          -70.9327E+03 
                1.98282          -73.1913E+03 
                2.               -73.6901E+03 
                2.               -73.6901E+03 
                2.025            -68.9116E+03 
                2.05             -66.8807E+03 
                2.075            -65.0772E+03 
                2.1              -63.2979E+03 
                2.1375           -60.6344E+03 
                2.19375          -56.6438E+03 
                2.27813          -50.6675E+03 
                2.37812          -43.599E+03  
                2.47813          -36.5463E+03 
                2.57813          -29.5092E+03 
                2.67812          -22.4879E+03 
                2.77813          -15.4825E+03 
                2.87812           -8.49357E+03
                2.97813           -1.52239E+03
                3.                61.7927E-12 




