
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             6932centroid  

                0.                14.8128E-12 
                1.E-03           844.848E-03  
                2.E-03             5.00476    
                3.5E-03           17.6927     
                5.75E-03          44.5907     
                6.59375E-03       55.7122     
                7.85938E-03       72.6694     
                8.33398E-03       78.9648     
                8.51196E-03       81.2346     
                8.77893E-03       84.1376     
                9.0459E-03        88.1804     
                9.31287E-03       92.7335     
                9.57983E-03       96.8665     
                9.8468E-03       100.879      
               10.2473E-03       103.763      
               10.8479E-03       104.401      
               11.7489E-03       104.858      
               13.1005E-03       105.57       
               15.1278E-03       106.77       
               18.1687E-03       108.835      
               22.7301E-03       112.703      
               23.8704E-03       113.685      
               25.0108E-03       114.767      
               26.7213E-03       116.449      
               29.2871E-03       119.068      
               33.1358E-03       123.16       
               38.9088E-03       129.528      
               47.5683E-03       139.232      
               60.5576E-03       153.479      
               80.0415E-03       173.673      
              109.267E-03        218.153      
              153.106E-03        342.44       
              218.864E-03        543.891      
              317.502E-03        888.578      
              417.502E-03          1.30385E+03
              517.502E-03          1.79801E+03
              617.502E-03          2.38164E+03
              717.502E-03          3.06424E+03
              817.502E-03          3.85474E+03
              917.502E-03          4.76176E+03
                1.                 5.60371E+03
                1.                 5.60371E+03
                1.001              5.59767E+03
                1.002              5.591E+03  
                1.0035             5.58147E+03
                1.00575            5.56767E+03
                1.00912            5.54723E+03
                1.01419            5.51668E+03
                1.02178            5.47096E+03
                1.03317            5.40262E+03
                1.05026            5.30066E+03
                1.07589            5.14908E+03
                1.11433            4.92522E+03
                1.172              4.59844E+03
                1.25849            4.13182E+03
                1.35849            3.63137E+03
                1.45849            3.17413E+03
                1.55849            2.75992E+03
                1.65849            2.38822E+03
                1.75849            2.05953E+03
                1.85849            1.81314E+03
                1.86474            1.85808E+03
                1.86631            1.87792E+03
                1.86865            1.9388E+03 
                1.87216            2.36567E+03
                1.87568            4.45854E+03
                1.87656            5.31485E+03
                1.87744            6.28795E+03
                1.87876            7.97522E+03
                1.87925            8.72639E+03
                1.87999            9.85605E+03
                1.8811            11.6039E+03 
                1.88152           12.3441E+03 
                1.88215           13.384E+03  
                1.88309           14.8665E+03 
                1.88449           16.9548E+03 
                1.88661           19.6017E+03 
                1.88977           21.7808E+03 
                1.89294           22.3102E+03 
                1.89611           21.9164E+03 
                1.90086           20.6252E+03 
                1.90799           18.7079E+03 
                1.91868           17.2514E+03 
                1.93471           17.2264E+03 
                1.95877           15.2267E+03 
                1.98282           11.4732E+03 
                2.                 9.53415E+03
                2.                 9.53415E+03
                2.025              2.84289E+03
                2.05               2.36353E+03
                2.075              2.27114E+03
                2.1                2.20165E+03
                2.1375             2.10295E+03
                2.19375            1.96088E+03
                2.27813            1.76044E+03
                2.37812            1.54237E+03
                2.47813            1.34525E+03
                2.57813            1.16884E+03
                2.67812            1.01293E+03
                2.77813          877.361      
                2.87812          762.044      
                2.97813          666.998      
                3.               648.838      




