
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             6249centroid  

                0.                12.9612E-12 
                1.E-03             2.68513    
                2.E-03            13.3348     
                3.5E-03           37.7411     
                5.75E-03          76.8817     
                6.59375E-03       90.7947     
                7.85938E-03      110.517      
                8.33398E-03      117.528      
                8.51196E-03      120.048      
                8.77893E-03      123.405      
                9.0459E-03       127.753      
                9.31287E-03      132.466      
                9.57983E-03      136.797      
                9.8468E-03       140.993      
               10.2473E-03       144.8        
               10.8479E-03       147.65       
               11.7489E-03       151.606      
               13.1005E-03       157.729      
               15.1278E-03       167.389      
               18.1687E-03       182.873      
               22.7301E-03       208.583      
               23.8704E-03       215.412      
               25.0108E-03       222.436      
               26.7213E-03       233.25       
               29.2871E-03       250.051      
               33.1358E-03       276.469      
               38.9088E-03       318.587      
               47.5683E-03       386.717      
               60.5576E-03       498.815      
               80.0415E-03       688.417      
              109.267E-03          1.01916E+03
              153.106E-03          1.56587E+03
              218.864E-03          2.49529E+03
              317.502E-03          4.16288E+03
              417.502E-03          6.24912E+03
              517.502E-03          8.7703E+03 
              617.502E-03         11.7777E+03 
              717.502E-03         15.317E+03  
              817.502E-03         19.4326E+03 
              917.502E-03         24.1686E+03 
                1.                28.5739E+03 
                1.                28.5739E+03 
                1.001             28.5606E+03 
                1.002             28.5469E+03 
                1.0035            28.5283E+03 
                1.00575           28.502E+03  
                1.00912           28.4631E+03 
                1.01419           28.4049E+03 
                1.02178           28.3173E+03 
                1.03317           28.1854E+03 
                1.05026           27.987E+03  
                1.07589           27.6892E+03 
                1.11433           27.245E+03  
                1.172             26.5908E+03 
                1.25849           25.6538E+03 
                1.35849           24.6585E+03 
                1.45849           23.7734E+03 
                1.55849           23.0129E+03 
                1.65849           22.4035E+03 
                1.75849           22.0156E+03 
                1.85849           23.1925E+03 
                1.86474           23.7102E+03 
                1.86631           23.8903E+03 
                1.86865           24.3442E+03 
                1.87216           26.6509E+03 
                1.87568           33.8447E+03 
                1.87656           36.0727E+03 
                1.87744           38.197E+03  
                1.87876           40.934E+03  
                1.87925           41.8222E+03 
                1.87999           42.5624E+03 
                1.8811            42.6583E+03 
                1.88152           42.4256E+03 
                1.88215           41.5782E+03 
                1.88309           39.5375E+03 
                1.88449           34.3797E+03 
                1.88661           24.1059E+03 
                1.88977           12.2473E+03 
                1.89294            8.30028E+03
                1.89611            9.99297E+03
                1.90086           17.7093E+03 
                1.90799           33.2907E+03 
                1.91868           53.0216E+03 
                1.93471           59.9779E+03 
                1.95877           42.8633E+03 
                1.98282           26.3725E+03 
                2.                19.1365E+03 
                2.                19.1365E+03 
                2.025              8.86288E+03
                2.05               8.43421E+03
                2.075              8.2356E+03 
                2.1                8.0547E+03 
                2.1375             7.7898E+03 
                2.19375            7.40212E+03
                2.27813            6.84203E+03
                2.37812            6.21204E+03
                2.47813            5.6196E+03 
                2.57813            5.0658E+03 
                2.67812            4.5523E+03 
                2.77813            4.0815E+03 
                2.87812            3.65705E+03
                2.97813            3.28348E+03
                3.                 3.20875E+03




