
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             6036centroid  

                0.                 8.33223E-12
                1.E-03           522.136E-03  
                2.E-03             1.67725    
                3.5E-03            3.49847    
                5.75E-03           6.77223    
                6.59375E-03        8.35578    
                7.85938E-03       11.1986     
                8.33398E-03       12.3954     
                8.51196E-03       12.8504     
                8.77893E-03       13.4891     
                9.0459E-03        14.2403     
                9.31287E-03       15.0566     
                9.57983E-03       15.8159     
                9.8468E-03        16.5666     
               10.2473E-03        17.1757     
               10.8479E-03        17.4765     
               11.7489E-03        17.8621     
               13.1005E-03        18.4745     
               15.1278E-03        19.4702     
               18.1687E-03        21.0976     
               22.7301E-03        23.5982     
               23.8704E-03        24.2163     
               25.0108E-03        24.8503     
               26.7213E-03        25.8089     
               29.2871E-03        27.2543     
               33.1358E-03        29.4252     
               38.9088E-03        32.6664     
               47.5683E-03        37.484      
               60.5576E-03        44.6699     
               80.0415E-03        55.6986     
              109.267E-03         72.9444     
              153.106E-03         97.5401     
              218.864E-03        141.515      
              317.502E-03        227.203      
              417.502E-03        341.917      
              517.502E-03        488.177      
              617.502E-03        669.407      
              717.502E-03        889.008      
              817.502E-03          1.15038E+03
              917.502E-03          1.45691E+03
                1.                 1.74624E+03
                1.                 1.74624E+03
                1.001              1.7489E+03 
                1.002              1.75184E+03
                1.0035             1.75614E+03
                1.00575            1.76252E+03
                1.00912            1.7721E+03 
                1.01419            1.78651E+03
                1.02178            1.80827E+03
                1.03317            1.8412E+03 
                1.05026            1.89123E+03
                1.07589            1.96764E+03
                1.11433            2.08541E+03
                1.172              2.26948E+03
                1.25849            2.56416E+03
                1.35849            2.9354E+03 
                1.45849            3.3406E+03 
                1.55849            3.77919E+03
                1.65849            4.24922E+03
                1.75849            4.74792E+03
                1.85849            5.26065E+03
                1.86474            5.29536E+03
                1.86631            5.30623E+03
                1.86865            5.33134E+03
                1.87216            5.56395E+03
                1.87568            8.11762E+03
                1.87656            9.49665E+03
                1.87744           11.444E+03  
                1.87876           15.5896E+03 
                1.87925           17.5385E+03 
                1.87999           20.8692E+03 
                1.8811            26.417E+03  
                1.88152           28.6722E+03 
                1.88215           32.033E+03  
                1.88309           36.7535E+03 
                1.88449           43.2474E+03 
                1.88661           50.7996E+03 
                1.88977           47.3174E+03 
                1.89294           37.0814E+03 
                1.89611           28.033E+03  
                1.90086           18.4483E+03 
                1.90799           10.6557E+03 
                1.91868            7.14696E+03
                1.93471            6.45731E+03
                1.95877            4.59404E+03
                1.98282            2.83705E+03
                2.                 2.07873E+03
                2.                 2.07873E+03
                2.025              1.24462E+03
                2.05               1.29654E+03
                2.075              1.25906E+03
                2.1                1.21136E+03
                2.1375             1.14217E+03
                2.19375            1.04776E+03
                2.27813          927.379      
                2.37812          816.972      
                2.47813          740.401      
                2.57813          696.084      
                2.67812          681.914      
                2.77813          694.976      
                2.87812          731.089      
                2.97813          784.168      
                3.               797.238      




