
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2499centroid  

                0.                15.0442E-12 
              100.E-03             6.76178    
              200.E-03            26.9144     
              300.E-03            59.9593     
              400.E-03           102.808      
              500.E-03           147.253      
              600.E-03           178.9        
              700.E-03           189.618      
              800.E-03           184.085      
              900.E-03           171.587      
                1.               243.84       
                1.               243.84       
                1.1              191.666      
                1.2              156.895      
                1.3              129.223      
                1.4              109.201      
                1.5               95.7313     
                1.6               98.1171     
                1.7              117.437      
                1.8              146.849      
                1.9              167.088      
                2.               171.156      
                2.               171.156      
                2.1              172.636      
                2.2              174.939      
                2.3              177.637      
                2.4              180.376      
                2.5              183.436      
                2.6              186.244      
                2.7              188.648      
                2.8              190.479      
                2.9              191.536      
                3.               191.577      
                3.               191.577      
                3.1              152.802      
                3.2              118.209      
                3.3               94.9716     
                3.4               80.081      
                3.5               74.4886     
                3.6               85.018      
                3.7              114.407      
                3.8              150.894      
                3.9              179.577      
                4.               184.985      
                4.               184.985      
                4.1              188.115      
                4.2              192.541      
                4.3              197.47       
                4.4              202.469      
                4.5              207.845      
                4.6              213.082      
                4.7              218.105      
                4.8              222.783      
                4.9              226.956      
                5.               230.422      




