
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2833centroid  

                0.                15.0442E-12 
              100.E-03             6.76222    
              200.E-03            28.175      
              300.E-03            65.3256     
              400.E-03           117.517      
              500.E-03           178.17       
              600.E-03           229.148      
              700.E-03           251.26       
              800.E-03           246.686      
              900.E-03           223.344      
                1.               237.644      
                1.               237.644      
                1.1              101.656      
                1.2               40.5538     
                1.3               13.6596     
                1.4                5.84927    
                1.5                7.73714    
                1.6                6.97826    
                1.7                3.89181    
                1.8               21.7404     
                1.9               53.2241     
                2.                72.5138     
                2.                72.5138     
                2.1               71.8483     
                2.2               70.1915     
                2.3               68.155      
                2.4               65.7262     
                2.5               63.3344     
                2.6               59.921      
                2.7               55.8166     
                2.8               50.9702     
                2.9               44.5201     
                3.                38.1484     
                3.                38.1484     
                3.1                6.59969    
                3.2                3.41149    
                3.3               13.7008     
                3.4               25.1649     
                3.5               28.3793     
                3.6               15.1453     
                3.7                4.94611    
                3.8               44.7209     
                3.9              112.993      
                4.               153.501      
                4.               153.501      
                4.1              162.956      
                4.2              173.486      
                4.3              183.569      
                4.4              192.811      
                4.5              201.069      
                4.6              208.211      
                4.7              215.48       
                4.8              219.979      
                4.9              220.78       
                5.               220.906      




