
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2753centroid  

                0.                15.0442E-12 
              100.E-03             6.76205    
              200.E-03            24.337      
              300.E-03            49.5167     
              400.E-03            76.5609     
              500.E-03            94.6414     
              600.E-03            91.929      
              700.E-03            71.6994     
              800.E-03            48.8525     
              900.E-03            31.941      
                1.                44.9235     
                1.                44.9235     
                1.1               34.5814     
                1.2               36.3844     
                1.3               39.9009     
                1.4               46.0562     
                1.5               58.0631     
                1.6               97.6554     
                1.7              181.009      
                1.8              290.178      
                1.9              361.135      
                2.               385.929      
                2.               385.929      
                2.1              389.241      
                2.2              392.489      
                2.3              395.672      
                2.4              398.595      
                2.5              400.961      
                2.6              402.525      
                2.7              403.055      
                2.8              402.286      
                2.9              399.897      
                3.               395.51       
                3.               395.51       
                3.1              304.09       
                3.2              220.388      
                3.3              159.68       
                3.4              113.654      
                3.5               83.0977     
                3.6               67.4254     
                3.7               56.7671     
                3.8               40.2354     
                3.9               39.9742     
                4.                38.9634     
                4.                38.9634     
                4.1               38.5918     
                4.2               38.6192     
                4.3               38.855      
                4.4               39.0486     
                4.5               39.683      
                4.6               40.3217     
                4.7               40.8964     
                4.8               41.337      
                4.9               41.5688     
                5.                41.5122     




