
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2503centroid  

                0.                 0.         
              100.E-03             0.         
              200.E-03             0.         
              300.E-03             0.         
              400.E-03             0.         
              500.E-03             0.         
              600.E-03             0.         
              700.E-03             0.         
              800.E-03             0.         
              900.E-03             0.         
                1.                 0.         
                1.                 0.         
                1.1               17.3348     
                1.2               32.3886     
                1.3               42.6838     
                1.4               44.8128     
                1.5               33.4973     
                1.6                3.06304    
                1.7              -43.1525     
                1.8              -92.8508     
                1.9             -129.261      
                2.              -155.06       
                2.              -155.06       
                2.1             -140.772      
                2.2             -125.962      
                2.3             -110.626      
                2.4              -95.1728     
                2.5              -79.2177     
                2.6              -63.1995     
                2.7              -47.2011     
                2.8              -31.2896     
                2.9              -15.5308     
                3.               205.002E-15  
                3.               205.002E-15  
                3.1               12.7313     
                3.2               19.2444     
                3.3               18.3455     
                3.4                7.44688    
                3.5              -16.5704     
                3.6              -54.0523     
                3.7              -96.2925     
                3.8             -132.145      
                3.9             -154.585      
                4.              -173.354      
                4.              -173.354      
                4.1             -156.632      
                4.2             -139.752      
                4.3             -122.637      
                4.4             -105.421      
                4.5              -87.9951     
                4.6              -70.5117     
                4.7              -52.9808     
                4.8              -35.3962     
                4.9              -17.7427     
                5.              -316.09E-15   




