
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2391centroid  

                0.                15.0442E-12 
              100.E-03             6.76159    
              200.E-03            27.5683     
              300.E-03            62.795      
              400.E-03           110.912      
              500.E-03           165.579      
              600.E-03           213.247      
              700.E-03           244.356      
              800.E-03           262.316      
              900.E-03           274.847      
                1.               359.713      
                1.               359.713      
                1.1              370.292      
                1.2              378.791      
                1.3              381.997      
                1.4              382.794      
                1.5              371.13       
                1.6              346.443      
                1.7              293.133      
                1.8              226.524      
                1.9              173.771      
                2.               148.108      
                2.               148.108      
                2.1              147.51       
                2.2              148.571      
                2.3              151.128      
                2.4              153.591      
                2.5              158.416      
                2.6              164.064      
                2.7              170.5        
                2.8              177.727      
                2.9              185.765      
                3.               194.64       
                3.               194.64       
                3.1              248.739      
                3.2              289.842      
                3.3              327.067      
                3.4              362.218      
                3.5              391.862      
                3.6              406.189      
                3.7              397.718      
                3.8              356.354      
                3.9              334.179      
                4.               312.935      
                4.               312.935      
                4.1              312.84       
                4.2              314.476      
                4.3              317.144      
                4.4              319.568      
                4.5              324.125      
                4.6              329.119      
                4.7              334.434      
                4.8              339.966      
                4.9              345.614      
                5.               351.262      




