
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3049centroid  

                0.                 0.         
              100.E-03             6.76169    
              200.E-03            22.4269     
              300.E-03            40.8833     
              400.E-03            54.8666     
              500.E-03            54.653      
              600.E-03            38.5472     
              700.E-03            19.658      
              800.E-03             7.16655    
              900.E-03             1.99568    
                1.                99.3375     
                1.                99.3375     
                1.1              346.73       
                1.2              651.816      
                1.3                1.02536E+03
                1.4                1.46122E+03
                1.5                1.9436E+03 
                1.6                2.32588E+03
                1.7                2.41395E+03
                1.8                2.15424E+03
                1.9                1.80561E+03
                2.                 1.62912E+03
                2.                 1.62912E+03
                2.1                1.58842E+03
                2.2                1.55026E+03
                2.3                1.51789E+03
                2.4                1.48575E+03
                2.5                1.46388E+03
                2.6                1.44599E+03
                2.7                1.43175E+03
                2.8                1.42116E+03
                2.9                1.41441E+03
                3.                 1.4119E+03 
                3.                 1.4119E+03 
                3.1                1.72995E+03
                3.2                1.9219E+03 
                3.3                1.9733E+03 
                3.4                1.88681E+03
                3.5                1.61509E+03
                3.6                1.12228E+03
                3.7              548.34       
                3.8              153.599      
                3.9               16.1874     
                4.                 2.4857     
                4.                 2.4857     
                4.1                2.1332     
                4.2                2.06089    
                4.3                2.89245    
                4.4                4.72186    
                4.5                8.88656    
                4.6               15.678      
                4.7               25.7836     
                4.8               40.0163     
                4.9               59.3665     
                5.                85.0513     




