
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2860centroid  

                0.                15.0442E-12 
              100.E-03             6.76184    
              200.E-03            26.6715     
              300.E-03            58.8817     
              400.E-03            99.9664     
              500.E-03           141.741      
              600.E-03           171.963      
              700.E-03           185.884      
              800.E-03           187.5        
              900.E-03           184.87       
                1.               305.289      
                1.               305.289      
                1.1              327.038      
                1.2              336.528      
                1.3              338.548      
                1.4              337.519      
                1.5              332.587      
                1.6              331.612      
                1.7              322.345      
                1.8              296.065      
                1.9              259.87       
                2.               235.421      
                2.               235.421      
                2.1              236.634      
                2.2              240.055      
                2.3              244.907      
                2.4              249.83       
                2.5              256.858      
                2.6              264.472      
                2.7              272.578      
                2.8              281.084      
                2.9              289.884      
                3.               298.836      
                3.               298.836      
                3.1              321.666      
                3.2              325.68       
                3.3              324.279      
                3.4              321.651      
                3.5              319.569      
                3.6              321.15       
                3.7              317.688      
                3.8              289.801      
                3.9              258.531      
                4.               233.021      
                4.               233.021      
                4.1              233.545      
                4.2              236.166      
                4.3              240.248      
                4.4              244.375      
                4.5              250.675      
                4.6              257.631      
                4.7              265.192      
                4.8              273.307      
                4.9              281.934      
                5.               291.017      




