
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2970centroid  

                0.                 0.         
              100.E-03             6.76185    
              200.E-03            29.89       
              300.E-03            71.9589     
              400.E-03           134.49       
              500.E-03           215.135      
              600.E-03           300.072      
              700.E-03           367.784      
              800.E-03           410.532      
              900.E-03           435.213      
                1.               605.92       
                1.               605.92       
                1.1              595.49       
                1.2              557.577      
                1.3              510.585      
                1.4              452.829      
                1.5              379.768      
                1.6              292.941      
                1.7              209.82       
                1.8              129.08       
                1.9              103.852      
                2.                86.9814     
                2.                86.9814     
                2.1               83.4878     
                2.2               80.4752     
                2.3               78.2549     
                2.4               76.0111     
                2.5               75.0588     
                2.6               74.3544     
                2.7               73.7953     
                2.8               73.321      
                2.9               72.8977     
                3.                72.5111     
                3.                72.5111     
                3.1               96.9677     
                3.2              121.316      
                3.3              152.589      
                3.4              193.233      
                3.5              245.564      
                3.6              325.043      
                3.7              399.325      
                3.8              445.928      
                3.9              439.511      
                4.               423.528      
                4.               423.528      
                4.1              434.977      
                4.2              449.333      
                4.3              465.372      
                4.4              481.573      
                4.5              499.611      
                4.6              518.371      
                4.7              537.79       
                4.8              557.775      
                4.9              578.144      
                5.               598.609      




