
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2694centroid  

                0.                 0.         
              100.E-03             0.         
              200.E-03             0.         
              300.E-03             0.         
              400.E-03             0.         
              500.E-03             0.         
              600.E-03             0.         
              700.E-03             0.         
              800.E-03             0.         
              900.E-03             0.         
                1.                 0.         
                1.                 0.         
                1.1             -456.923E-03  
                1.2               -2.63984    
                1.3               -6.52615    
                1.4              -12.1668     
                1.5              -19.5758     
                1.6              -27.4629     
                1.7              -33.2832     
                1.8              -34.9865     
                1.9              -35.2302     
                2.               -37.1642     
                2.               -37.1642     
                2.1              -32.164      
                2.2              -27.4148     
                2.3              -22.9996     
                2.4              -18.8669     
                2.5              -15.0847     
                2.6              -11.5839     
                2.7               -8.34415    
                2.8               -5.34708    
                2.9               -2.57328    
                3.                33.0642E-15 
                3.                33.0642E-15 
                3.1                2.97737    
                3.2                6.54695    
                3.3                9.98457    
                3.4               12.6029     
                3.5               13.2778     
                3.6               10.4244     
                3.7                3.32201    
                3.8               -6.19952    
                3.9              -15.0527     
                4.               -21.2545     
                4.               -21.2545     
                4.1              -18.2799     
                4.2              -15.3272     
                4.3              -12.5115     
                4.4               -9.95298    
                4.5               -7.54334    
                4.6               -5.39501    
                4.7               -3.53501    
                4.8               -1.9927     
                4.9             -801.381E-03  
                5.               -10.5097E-15 




