
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2389centroid  

                0.                15.0442E-12 
              100.E-03             6.76145    
              200.E-03            31.0294     
              300.E-03            77.855      
              400.E-03           152.506      
              500.E-03           259.366      
              600.E-03           394.081      
              700.E-03           541.356      
              800.E-03           687.377      
              900.E-03           830.066      
                1.                 1.08106E+03
                1.                 1.08106E+03
                1.1                1.24506E+03
                1.2                1.31252E+03
                1.3                1.3103E+03 
                1.4                1.23749E+03
                1.5                1.06431E+03
                1.6              782.042      
                1.7              440.856      
                1.8              178.501      
                1.9               58.782      
                2.                24.6429     
                2.                24.6429     
                2.1               23.6009     
                2.2               23.9492     
                2.3               25.4881     
                2.4               27.0035     
                2.5               30.6411     
                2.6               35.3261     
                2.7               41.2054     
                2.8               48.4936     
                2.9               57.473      
                3.                68.5055     
                3.                68.5055     
                3.1              193.483      
                3.2              347.853      
                3.3              521.106      
                3.4              724.737      
                3.5              953.757      
                3.6                1.15731E+03
                3.7                1.24749E+03
                3.8                1.15922E+03
                3.9                1.02536E+03
                4.               931.94       
                4.               931.94       
                4.1              934.037      
                4.2              939.989      
                4.3              948.77       
                4.4              957.029      
                4.5              971.255      
                4.6              987.593      
                4.7                1.00602E+03
                4.8                1.02658E+03
                4.9                1.0494E+03 
                5.                 1.07463E+03




