
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2764centroid  

                0.                15.0442E-12 
              100.E-03             6.76199    
              200.E-03            25.9964     
              300.E-03            56.2502     
              400.E-03            93.6329     
              500.E-03           129.004      
              600.E-03           148.818      
              700.E-03           149.66       
              800.E-03           141.143      
              900.E-03           132.169      
                1.               181.946      
                1.               181.946      
                1.1              183.644      
                1.2              193.042      
                1.3              202.63       
                1.4              215.767      
                1.5              226.966      
                1.6              244.515      
                1.7              256.24       
                1.8              261.586      
                1.9              254.895      
                2.               246.751      
                2.               246.751      
                2.1              248.283      
                2.2              250.787      
                2.3              254.306      
                2.4              257.664      
                2.5              262.378      
                2.6              267.348      
                2.7              272.449      
                2.8              277.585      
                2.9              282.644      
                3.               287.494      
                3.               287.494      
                3.1              289.076      
                3.2              281.762      
                3.3              277.622      
                3.4              273.57       
                3.5              266.629      
                3.6              251.268      
                3.7              225.752      
                3.8              183.646      
                3.9              172.604      
                4.               160.846      
                4.               160.846      
                4.1              160.229      
                4.2              160.602      
                4.3              161.629      
                4.4              162.501      
                4.5              164.682      
                4.6              167.036      
                4.7              169.456      
                4.8              171.845      
                4.9              174.108      
                5.               176.146      




