
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2576centroid  

                0.                15.0442E-12 
              100.E-03             6.76204    
              200.E-03            26.0448     
              300.E-03            55.4245     
              400.E-03            89.9982     
              500.E-03           119.437      
              600.E-03           129.353      
              700.E-03           115.408      
              800.E-03            91.6176     
              900.E-03            69.4539     
                1.                98.849      
                1.                98.849      
                1.1               68.2576     
                1.2               52.6903     
                1.3               47.2879     
                1.4               48.3327     
                1.5               54.6445     
                1.6               70.9368     
                1.7              103.684      
                1.8              155.332      
                1.9              196.526      
                2.               212.167      
                2.               212.167      
                2.1              219.527      
                2.2              228.474      
                2.3              237.723      
                2.4              246.902      
                2.5              256.269      
                2.6              265.009      
                2.7              273.322      
                2.8              281.06       
                2.9              287.09       
                3.               292.744      
                3.               292.744      
                3.1              233.35       
                3.2              183.21       
                3.3              144.804      
                3.4              117.521      
                3.5               97.8172     
                3.6               84.0735     
                3.7               82.0648     
                3.8               95.6022     
                3.9              108.712      
                4.               113.919      
                4.               113.919      
                4.1              113.148      
                4.2              112.047      
                4.3              111.127      
                4.4              110.245      
                4.5              109.212      
                4.6              108.094      
                4.7              106.353      
                4.8              103.594      
                4.9              100.412      
                5.                96.3672     




