
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2702centroid  

                0.                15.0442E-12 
              100.E-03             6.7616     
              200.E-03            29.8983     
              300.E-03            72.4355     
              400.E-03           136.839      
              500.E-03           222.694      
              600.E-03           321.387      
              700.E-03           419.655      
              800.E-03           511.008      
              900.E-03           599.385      
                1.               772.859      
                1.               772.859      
                1.1              873.334      
                1.2              920.004      
                1.3              935.193      
                1.4              912.256      
                1.5              833.12       
                1.6              662.494      
                1.7              415.784      
                1.8              189.127      
                1.9               68.045      
                2.                30.5278     
                2.                30.5278     
                2.1               31.7161     
                2.2               35.0416     
                2.3               40.1602     
                2.4               45.8581     
                2.5               54.7441     
                2.6               65.6796     
                2.7               78.9522     
                2.8               94.889      
                2.9              113.879      
                3.               136.372      
                3.               136.372      
                3.1              289.589      
                3.2              444.517      
                3.3              590.997      
                3.4              736.085      
                3.5              867.664      
                3.6              953.789      
                3.7              970.133      
                3.8              914.097      
                3.9              811.124      
                4.               750.897      
                4.               750.897      
                4.1              744.66       
                4.2              740.037      
                4.3              737.736      
                4.4              735.508      
                4.5              736.901      
                4.6              739.556      
                4.7              743.369      
                4.8              748.304      
                4.9              754.397      
                5.               761.724      




