
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2507centroid  

                0.                 0.         
              100.E-03             0.         
              200.E-03             0.         
              300.E-03             0.         
              400.E-03             0.         
              500.E-03             0.         
              600.E-03             0.         
              700.E-03             0.         
              800.E-03             0.         
              900.E-03             0.         
                1.                 0.         
                1.                 0.         
                1.1               16.3827     
                1.2               30.0023     
                1.3               39.0305     
                1.4               40.778      
                1.5               30.9211     
                1.6                4.30247    
                1.7              -37.5053     
                1.8              -85.5645     
                1.9             -123.266      
                2.              -150.254      
                2.              -150.254      
                2.1             -136.533      
                2.2             -122.207      
                2.3             -107.309      
                2.4              -92.3029     
                2.5              -76.7479     
                2.6              -61.1409     
                2.7              -45.5796     
                2.8              -30.1462     
                2.9              -14.9223     
                3.               196.326E-15  
                3.               196.326E-15  
                3.1               11.7857     
                3.2               17.3203     
                3.3               16.085      
                3.4                6.12495    
                3.5              -15.0737     
                3.6              -48.2569     
                3.7              -87.2664     
                3.8             -123.715      
                3.9             -148.801      
                4.              -169.329      
                4.              -169.329      
                4.1             -153.232      
                4.2             -136.89       
                4.3             -120.223      
                4.4             -103.429      
                4.5              -86.3311     
                4.6              -69.1527     
                4.7              -51.9222     
                4.8              -34.6512     
                4.9              -17.3433     
                5.              -308.374E-15  




