
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             0980centroid  

                0.                 0.         
              100.E-03             2.36425    
              200.E-03             9.44546    
              300.E-03            21.2248     
              400.E-03            37.6786     
              500.E-03            58.7822     
              600.E-03            84.5432     
              700.E-03           115.         
              800.E-03           150.16       
              900.E-03           190.002      
                1.               232.89       
                1.               232.89       
                1.1              230.89       
                1.2              220.819      
                1.3              201.284      
                1.4              170.907      
                1.5              131.062      
                1.6              187.681      
                1.7              149.036      
                1.8              114.993      
                1.9               90.1488     
                2.                70.1288     
                2.                70.1288     
                2.1               86.6074     
                2.2              102.973      
                2.3              119.261      
                2.4              135.531      
                2.5              151.845      
                2.6              168.265      
                2.7              184.847      
                2.8              201.643      
                2.9              218.706      
                3.               236.093      
                3.               236.093      
                3.1              253.578      
                3.2              272.095      
                3.3              285.638      
                3.4              289.732      
                3.5              281.412      
                3.6              261.085      
                3.7              232.393      
                3.8              200.734      
                3.9              170.897      
                4.               145.16       
                4.               145.16       
                4.1              154.054      
                4.2              162.954      
                4.3              171.855      
                4.4              180.766      
                4.5              189.699      
                4.6              198.661      
                4.7              207.658      
                4.8              216.692      
                4.9              225.767      
                5.               234.883      




