
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2415centroid  

                0.                15.0442E-12 
              100.E-03             6.80704    
              200.E-03            26.459      
              300.E-03            57.2731     
              400.E-03            94.0771     
              500.E-03           125.009      
              600.E-03           140.698      
              700.E-03           146.273      
              800.E-03           149.183      
              900.E-03           152.405      
                1.               277.426      
                1.               277.426      
                1.1              301.558      
                1.2              325.659      
                1.3              349.727      
                1.4              372.387      
                1.5              385.139      
                1.6              296.829      
                1.7              271.448      
                1.8              255.422      
                1.9              242.779      
                2.               232.992      
                2.               232.992      
                2.1              235.081      
                2.2              238.203      
                2.3              241.933      
                2.4              246.104      
                2.5              250.611      
                2.6              255.385      
                2.7              260.37       
                2.8              265.51       
                2.9              270.749      
                3.               276.021      
                3.               276.021      
                3.1              329.207      
                3.2              344.681      
                3.3              352.247      
                3.4              348.089      
                3.5              331.67       
                3.6              306.984      
                3.7              279.493      
                3.8              253.598      
                3.9              232.322      
                4.               216.688      
                4.               216.688      
                4.1              217.527      
                4.2              218.701      
                4.3              220.035      
                4.4              221.47       
                4.5              222.967      
                4.6              224.495      
                4.7              226.029      
                4.8              227.543      
                4.9              229.014      
                5.               230.416      




