
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2392centroid  

                0.                 0.         
              100.E-03             2.37814    
              200.E-03             9.50765    
              300.E-03            21.3836     
              400.E-03            38.0124     
              500.E-03            59.4342     
              600.E-03            85.7248     
              700.E-03           116.948      
              800.E-03           153.157      
              900.E-03           194.423      
                1.               239.292      
                1.               239.292      
                1.1              259.529      
                1.2              279.889      
                1.3              297.946      
                1.4              308.569      
                1.5              294.945      
                1.6              135.063      
                1.7              129.895      
                1.8              125.263      
                1.9              114.263      
                2.                99.5912     
                2.                99.5912     
                2.1              113.809      
                2.2              128.348      
                2.3              143.073      
                2.4              157.814      
                2.5              172.412      
                2.6              186.728      
                2.7              200.634      
                2.8              214.009      
                2.9              226.732      
                3.               238.68       
                3.               238.68       
                3.1              234.686      
                3.2              219.521      
                3.3              195.897      
                3.4              166.855      
                3.5              137.525      
                3.6              112.054      
                3.7               92.0486     
                3.8               76.8114     
                3.9               63.8634     
                4.                50.5491     
                4.                50.5491     
                4.1               69.6852     
                4.2               88.9477     
                4.3              108.265      
                4.4              127.555      
                4.5              146.746      
                4.6              165.781      
                4.7              184.614      
                4.8              203.205      
                4.9              221.518      
                5.               239.519      




