
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2244centroid  

                0.                 0.         
              100.E-03             2.33522    
              200.E-03             9.33552    
              300.E-03            20.9998     
              400.E-03            37.3488     
              500.E-03            58.4323     
              600.E-03            84.2776     
              700.E-03           114.866      
              800.E-03           150.169      
              900.E-03           190.153      
                1.               232.455      
                1.               232.455      
                1.1              230.514      
                1.2              220.332      
                1.3              201.13       
                1.4              171.924      
                1.5              134.049      
                1.6              183.311      
                1.7              147.902      
                1.8              116.715      
                1.9               93.6697     
                2.                74.8609     
                2.                74.8609     
                2.1               90.5579     
                2.2              106.132      
                2.3              121.616      
                2.4              137.066      
                2.5              152.54       
                2.6              168.093      
                2.7              183.775      
                2.8              199.633      
                2.9              215.714      
                3.               232.068      
                3.               232.068      
                3.1              250.283      
                3.2              269.228      
                3.3              283.444      
                3.4              288.497      
                3.5              281.106      
                3.6              261.432      
                3.7              232.723      
                3.8              199.792      
                3.9              167.842      
                4.               140.146      
                4.               140.146      
                4.1              149.376      
                4.2              158.637      
                4.3              167.911      
                4.4              177.206      
                4.5              186.532      
                4.6              195.897      
                4.7              205.308      
                4.8              214.768      
                4.9              224.282      
                5.               233.853      




