
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             0982centroid  

                0.                15.0442E-12 
              100.E-03             6.85998    
              200.E-03            26.2481     
              300.E-03            55.697      
              400.E-03            88.4887     
              500.E-03           110.712      
              600.E-03           113.601      
              700.E-03           105.434      
              800.E-03            94.7819     
              900.E-03            84.374      
                1.               215.311      
                1.               215.311      
                1.1              236.078      
                1.2              262.552      
                1.3              296.759      
                1.4              339.735      
                1.5              389.393      
                1.6              328.376      
                1.7              307.825      
                1.8              296.523      
                1.9              286.255      
                2.               277.381      
                2.               277.381      
                2.1              278.305      
                2.2              280.045      
                2.3              282.499      
                2.4              285.563      
                2.5              289.136      
                2.6              293.125      
                2.7              297.446      
                2.8              302.022      
                2.9              306.781      
                3.               311.648      
                3.               311.648      
                3.1              368.831      
                3.2              367.836      
                3.3              351.954      
                3.4              319.825      
                3.5              278.357      
                3.6              237.783      
                3.7              205.205      
                3.8              182.753      
                3.9              168.631      
                4.               159.508      
                4.               159.508      
                4.1              159.919      
                4.2              160.861      
                4.3              162.253      
                4.4              163.999      
                4.5              166.024      
                4.6              168.268      
                4.7              170.686      
                4.8              173.243      
                4.9              175.91       
                5.               178.664      




