
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             1200centroid  

                0.                 0.         
              100.E-03             3.92193    
              200.E-03            15.6473     
              300.E-03            35.1116     
              400.E-03            62.2611     
              500.E-03            97.1176     
              600.E-03           139.839      
              700.E-03           190.573      
              800.E-03           249.406      
              900.E-03           316.421      
                1.               389.68       
                1.               389.68       
                1.1              405.693      
                1.2              423.289      
                1.3              441.133      
                1.4              456.02       
                1.5              456.041      
                1.6              310.856      
                1.7              313.35       
                1.8              313.566      
                1.9              305.808      
                2.               293.579      
                2.               293.579      
                2.1              304.995      
                2.2              316.934      
                2.3              328.901      
                2.4              340.597      
                2.5              351.806      
                2.6              362.353      
                2.7              372.085      
                2.8              380.859      
                2.9              388.532      
                3.               394.962      
                3.               394.962      
                3.1              385.683      
                3.2              367.593      
                3.3              344.109      
                3.4              318.543      
                3.5              295.281      
                3.6              277.316      
                3.7              265.122      
                3.8              256.931      
                3.9              249.747      
                4.               241.025      
                4.               241.025      
                4.1              257.155      
                4.2              273.505      
                4.3              289.75       
                4.4              305.699      
                4.5              321.223      
                4.6              336.231      
                4.7              350.647      
                4.8              364.407      
                4.9              377.45       
                5.               389.711      




