
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1227centroid  

                0.                15.0442E-12 
              100.E-03             6.91381    
              200.E-03            26.1461     
              300.E-03            54.9867     
              400.E-03            86.9525     
              500.E-03           107.422      
              600.E-03           107.72       
              700.E-03            99.1033     
              800.E-03            87.9955     
              900.E-03            72.9592     
                1.               104.08       
                1.               104.08       
                1.1               99.1785     
                1.2               93.9203     
                1.3               94.0966     
                1.4              102.823      
                1.5              146.099      
                1.6              333.342      
                1.7              302.128      
                1.8              281.089      
                1.9              269.342      
                2.               262.594      
                2.               262.594      
                2.1              262.302      
                2.2              262.298      
                2.3              262.585      
                2.4              262.729      
                2.5              263.367      
                2.6              264.396      
                2.7              264.762      
                2.8              265.367      
                2.9              265.794      
                3.               265.938      
                3.               265.938      
                3.1              189.496      
                3.2              145.23       
                3.3              121.312      
                3.4              101.285      
                3.5               90.6175     
                3.6               86.7054     
                3.7               88.0302     
                3.8               91.4823     
                3.9               94.6047     
                4.                96.166      
                4.                96.166      
                4.1               96.3384     
                4.2               97.2498     
                4.3               98.1503     
                4.4              100.27       
                4.5              102.959      
                4.6              106.21       
                4.7              110.042      
                4.8              114.479      
                4.9              119.556      
                5.               126.02       




