
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             1115centroid  

                0.                 0.         
              100.E-03             2.19091    
              200.E-03             8.76002    
              300.E-03            19.7063     
              400.E-03            35.0486     
              500.E-03            54.8563     
              600.E-03            79.2307     
              700.E-03           108.236      
              800.E-03           141.939      
              900.E-03           180.436      
                1.               223.141      
                1.               223.141      
                1.1              242.513      
                1.2              260.943      
                1.3              275.845      
                1.4              281.455      
                1.5              260.144      
                1.6              114.073      
                1.7              104.545      
                1.8               96.4589     
                1.9               83.6771     
                2.                68.0924     
                2.                68.0924     
                2.1               83.4127     
                2.2               98.9395     
                2.3              114.625      
                2.4              130.368      
                2.5              146.064      
                2.6              161.612      
                2.7              176.921      
                2.8              191.902      
                2.9              206.466      
                3.               220.519      
                3.               220.519      
                3.1              223.179      
                3.2              213.223      
                3.3              193.619      
                3.4              166.684      
                3.5              137.453      
                3.6              110.6        
                3.7               88.272      
                3.8               70.1274     
                3.9               54.288      
                4.                38.8019     
                4.                38.8019     
                4.1               57.2934     
                4.2               75.8449     
                4.3               94.4316     
                4.4              113.008      
                4.5              131.53       
                4.6              149.961      
                4.7              168.269      
                4.8              186.43       
                4.9              204.419      
                5.               222.214      




