
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2344centroid  

                0.                 0.         
              100.E-03             2.01491    
              200.E-03             8.05661    
              300.E-03            18.1231     
              400.E-03            32.2234     
              500.E-03            50.3955     
              600.E-03            72.7035     
              700.E-03            99.1965     
              800.E-03           129.911      
              900.E-03           164.891      
                1.               202.745      
                1.               202.745      
                1.1              216.528      
                1.2              226.519      
                1.3              230.2        
                1.4              222.543      
                1.5              190.529      
                1.6              106.719      
                1.7               88.2221     
                1.8               72.9918     
                1.9               57.1461     
                2.                40.6533     
                2.                40.6533     
                2.1               56.799      
                2.2               72.9538     
                2.3               89.1572     
                2.4              105.403      
                2.5              121.67       
                2.6              137.929      
                2.7              154.152      
                2.8              170.31       
                2.9              186.374      
                3.               202.31       
                3.               202.31       
                3.1              209.224      
                3.2              208.835      
                3.3              199.508      
                3.4              180.947      
                3.5              156.065      
                3.6              129.062      
                3.7              102.977      
                3.8               79.2589     
                3.9               58.1473     
                4.                38.9707     
                4.                38.9707     
                4.1               55.2395     
                4.2               71.4581     
                4.3               87.6985     
                4.4              103.992      
                4.5              120.351      
                4.6              136.777      
                4.7              153.272      
                4.8              169.835      
                4.9              186.468      
                5.               203.174      




