
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2392centroid  

                0.                15.0442E-12 
              100.E-03             6.5899     
              200.E-03            26.894      
              300.E-03            60.2859     
              400.E-03           102.606      
              500.E-03           141.685      
              600.E-03           164.97       
              700.E-03           175.17       
              800.E-03           179.044      
              900.E-03           179.449      
                1.               268.555      
                1.               268.555      
                1.1              258.207      
                1.2              244.85       
                1.3              229.827      
                1.4              212.977      
                1.5              193.59       
                1.6              262.992      
                1.7              218.474      
                1.8              194.166      
                1.9              181.751      
                2.               174.995      
                2.               174.995      
                2.1              175.532      
                2.2              176.231      
                2.3              176.949      
                2.4              177.62       
                2.5              178.193      
                2.6              178.617      
                2.7              178.835      
                2.8              178.787      
                2.9              178.408      
                3.               177.625      
                3.               177.625      
                3.1              149.724      
                3.2              149.713      
                3.3              156.692      
                3.4              167.696      
                3.5              181.165      
                3.6              195.397      
                3.7              208.093      
                3.8              216.33       
                3.9              218.47       
                4.               215.858      
                4.               215.858      
                4.1              218.061      
                4.2              221.682      
                4.3              226.214      
                4.4              231.404      
                4.5              237.112      
                4.6              243.256      
                4.7              249.784      
                4.8              256.668      
                4.9              263.892      
                5.               271.448      




