
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1000centroid  

                0.                15.0442E-12 
              100.E-03             6.76421    
              200.E-03            26.0469     
              300.E-03            55.5356     
              400.E-03            88.4982     
              500.E-03           110.859      
              600.E-03           114.023      
              700.E-03           106.482      
              800.E-03            96.3791     
              900.E-03            86.1305     
                1.               201.814      
                1.               201.814      
                1.1              212.483      
                1.2              228.427      
                1.3              252.132      
                1.4              286.166      
                1.5              335.074      
                1.6              325.27       
                1.7              296.959      
                1.8              279.027      
                1.9              265.561      
                2.               255.465      
                2.               255.465      
                2.1              256.359      
                2.2              258.081      
                2.3              260.495      
                2.4              263.479      
                2.5              266.928      
                2.6              270.752      
                2.7              274.869      
                2.8              279.206      
                2.9              283.69       
                3.               288.246      
                3.               288.246      
                3.1              320.671      
                3.2              311.061      
                3.3              292.626      
                3.4              264.419      
                3.5              232.908      
                3.6              205.532      
                3.7              186.084      
                3.8              174.265      
                3.9              167.331      
                4.               162.406      
                4.               162.406      
                4.1              162.921      
                4.2              163.999      
                4.3              165.55       
                4.4              167.475      
                4.5              169.697      
                4.6              172.155      
                4.7              174.802      
                4.8              177.604      
                4.9              180.533      
                5.               183.567      




