
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2250centroid  

                0.                 0.         
              100.E-03             2.25487    
              200.E-03             9.01556    
              300.E-03            20.2828     
              400.E-03            36.0787     
              500.E-03            56.4535     
              600.E-03            81.4319     
              700.E-03           110.992      
              800.E-03           145.107      
              900.E-03           183.744      
                1.               224.66       
                1.               224.66       
                1.1              223.115      
                1.2              213.076      
                1.3              193.652      
                1.4              163.69       
                1.5              124.251      
                1.6              172.366      
                1.7              136.379      
                1.8              104.825      
                1.9               81.4458     
                2.                62.2928     
                2.                62.2928     
                2.1               78.469      
                2.2               94.5124     
                2.3              110.462      
                2.4              126.381      
                2.5              142.333      
                2.6              158.375      
                2.7              174.562      
                2.8              190.942      
                2.9              207.566      
                3.               224.485      
                3.               224.485      
                3.1              243.183      
                3.2              262.373      
                3.3              276.531      
                3.4              281.103      
                3.5              272.842      
                3.6              252.097      
                3.7              222.34       
                3.8              188.547      
                3.9              155.983      
                4.               127.862      
                4.               127.862      
                4.1              137.514      
                4.2              147.185      
                4.3              156.867      
                4.4              166.572      
                4.5              176.316      
                4.6              186.111      
                4.7              195.969      
                4.8              205.896      
                4.9              215.897      
                5.               225.98       




