
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2289centroid  

                0.                15.0442E-12 
              100.E-03             6.85569    
              200.E-03            27.9132     
              300.E-03            62.1995     
              400.E-03           105.589      
              500.E-03           145.629      
              600.E-03           167.88       
              700.E-03           174.566      
              800.E-03           174.131      
              900.E-03           170.468      
                1.               318.711      
                1.               318.711      
                1.1              332.189      
                1.2              344.164      
                1.3              357.122      
                1.4              372.804      
                1.5              389.516      
                1.6              225.674      
                1.7              228.698      
                1.8              230.53       
                1.9              224.943      
                2.               217.95       
                2.               217.95       
                2.1              218.835      
                2.2              220.541      
                2.3              222.979      
                2.4              226.057      
                2.5              229.691      
                2.6              233.805      
                2.7              238.337      
                2.8              243.229      
                2.9              248.433      
                3.               253.899      
                3.               253.899      
                3.1              339.952      
                3.2              351.579      
                3.3              352.188      
                3.4              343.33       
                3.5              328.696      
                3.6              311.759      
                3.7              293.963      
                3.8              275.559      
                3.9              257.599      
                4.               241.999      
                4.               241.999      
                4.1              242.85       
                4.2              244.608      
                4.3              247.088      
                4.4              250.134      
                4.5              253.633      
                4.6              257.502      
                4.7              261.685      
                4.8              266.142      
                4.9              270.847      
                5.               275.781      




