
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2257centroid  

                0.                 0.         
              100.E-03             2.13508    
              200.E-03             8.52748    
              300.E-03            19.1546     
              400.E-03            33.9814     
              500.E-03            52.9642     
              600.E-03            76.1103     
              700.E-03           103.483      
              800.E-03           135.099      
              900.E-03           170.937      
                1.               208.782      
                1.               208.782      
                1.1              207.499      
                1.2              197.854      
                1.3              178.752      
                1.4              148.555      
                1.5              107.155      
                1.6              154.271      
                1.7              115.121      
                1.8               81.6979     
                1.9               57.0767     
                2.                36.8275     
                2.                36.8275     
                2.1               54.3173     
                2.2               71.6703     
                2.3               88.9359     
                2.4              106.188      
                2.5              123.5        
                2.6              140.938      
                2.7              158.559      
                2.8              176.419      
                2.9              194.57       
                3.               213.062      
                3.               213.062      
                3.1              228.8        
                3.2              245.784      
                3.3              257.557      
                3.4              259.93       
                3.5              250.449      
                3.6              229.778      
                3.7              201.123      
                3.8              168.955      
                3.9              138.019      
                4.               111.198      
                4.               111.198      
                4.1              121.165      
                4.2              131.106      
                4.3              141.028      
                4.4              150.954      
                4.5              160.911      
                4.6              170.916      
                4.7              180.985      
                4.8              191.126      
                4.9              201.349      
                5.               211.66       




