
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             0908centroid  

                0.                15.0442E-12 
              100.E-03             4.65378    
              200.E-03            22.9427     
              300.E-03            58.0853     
              400.E-03           107.383      
              500.E-03           158.712      
              600.E-03           199.216      
              700.E-03           229.323      
              800.E-03           250.332      
              900.E-03           262.621      
                1.               324.859      
                1.               324.859      
                1.1              234.454      
                1.2              146.941      
                1.3               70.8952     
                1.4               19.3603     
                1.5                7.44207    
                1.6              132.552      
                1.7               42.8782     
                1.8               13.286      
                1.9                9.69139    
                2.                11.0922     
                2.                11.0922     
                2.1               10.8484     
                2.2               10.5045     
                2.3               10.0999     
                2.4                9.65787    
                2.5                9.19604    
                2.6                8.72846    
                2.7                8.2665     
                2.8                7.8196     
                2.9                7.39615    
                3.                 7.00462    
                3.                 7.00462    
                3.1               32.4101     
                3.2               32.8477     
                3.3               16.577      
                3.4                6.37558    
                3.5               33.3812     
                3.6              110.862      
                3.7              219.504      
                3.8              326.397      
                3.9              409.036      
                4.               462.948      
                4.               462.948      
                4.1              464.116      
                4.2              466.351      
                4.3              469.311      
                4.4              472.786      
                4.5              476.642      
                4.6              480.783      
                4.7              485.142      
                4.8              489.67       
                4.9              494.33       
                5.               499.098      




