
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             0974centroid  

                0.                 0.         
              100.E-03             2.46059    
              200.E-03             9.82964    
              300.E-03            22.0866     
              400.E-03            39.2065     
              500.E-03            61.1658     
              600.E-03            87.9744     
              700.E-03           119.671      
              800.E-03           156.265      
              900.E-03           197.735      
                1.               242.576      
                1.               242.576      
                1.1              240.431      
                1.2              230.478      
                1.3              211.402      
                1.4              181.917      
                1.5              143.563      
                1.6              200.532      
                1.7              162.742      
                1.8              129.126      
                1.9              104.582      
                2.                84.8681     
                2.                84.8681     
                2.1              100.853      
                2.2              116.739      
                2.3              132.554      
                2.4              148.35       
                2.5              164.186      
                2.6              180.117      
                2.7              196.197      
                2.8              212.476      
                2.9              229.005      
                3.               245.839      
                3.               245.839      
                3.1              263.535      
                3.2              282.002      
                3.3              295.564      
                3.4              299.821      
                3.5              291.869      
                3.6              272.141      
                3.7              244.209      
                3.8              213.334      
                3.9              184.195      
                4.               159.038      
                4.               159.038      
                4.1              167.511      
                4.2              176.         
                4.3              184.495      
                4.4              192.998      
                4.5              201.514      
                4.6              210.047      
                4.7              218.6        
                4.8              227.172      
                4.9              235.763      
                5.               244.373      




