
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             2266centroid  

                0.                 0.         
              100.E-03             2.11531    
              200.E-03             8.45698    
              300.E-03            19.0206     
              400.E-03            33.8083     
              500.E-03            52.8325     
              600.E-03            76.1062     
              700.E-03           103.636      
              800.E-03           135.413      
              900.E-03           171.414      
                1.               209.715      
                1.               209.715      
                1.1              209.285      
                1.2              199.963      
                1.3              180.512      
                1.4              149.147      
                1.5              105.65       
                1.6              149.483      
                1.7              111.437      
                1.8               78.8385     
                1.9               54.6106     
                2.                34.5562     
                2.                34.5562     
                2.1               52.0996     
                2.2               69.4857     
                2.3               86.7723     
                2.4              104.039      
                2.5              121.363      
                2.6              138.812      
                2.7              156.447      
                2.8              174.323      
                2.9              192.495      
                3.               211.015      
                3.               211.015      
                3.1              228.418      
                3.2              246.72       
                3.3              259.485      
                3.4              262.112      
                3.5              251.758      
                3.6              229.238      
                3.7              198.281      
                3.8              163.877      
                3.9              131.112      
                4.               102.93       
                4.               102.93       
                4.1              113.617      
                4.2              124.281      
                4.3              134.934      
                4.4              145.606      
                4.5              156.332      
                4.6              167.135      
                4.7              178.034      
                4.8              189.044      
                4.9              200.177      
                5.               211.446      




