
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             1166centroid  

                0.                 0.         
              100.E-03             2.99075    
              200.E-03            11.949      
              300.E-03            26.8553     
              400.E-03            47.6965     
              500.E-03            74.482      
              600.E-03           107.26       
              700.E-03           146.075      
              800.E-03           190.922      
              900.E-03           241.777      
                1.               295.452      
                1.               295.452      
                1.1              314.724      
                1.2              335.395      
                1.3              355.433      
                1.4              370.404      
                1.5              365.282      
                1.6              204.232      
                1.7              203.712      
                1.8              202.362      
                1.9              193.279      
                2.               179.741      
                2.               179.741      
                2.1              192.634      
                2.2              205.977      
                2.3              219.41       
                2.4              232.663      
                2.5              245.526      
                2.6              257.817      
                2.7              269.378      
                2.8              280.055      
                2.9              289.695      
                3.               298.143      
                3.               298.143      
                3.1              284.053      
                3.2              262.536      
                3.3              234.487      
                3.4              203.622      
                3.5              175.255      
                3.6              153.109      
                3.7              137.911      
                3.8              127.631      
                3.9              118.669      
                4.               107.992      
                4.               107.992      
                4.1              127.559      
                4.2              147.457      
                4.3              167.421      
                4.4              187.262      
                4.5              206.846      
                4.6              226.072      
                4.7              244.863      
                4.8              263.15       
                4.9              280.87       
                5.               297.961      




