
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             1130centroid  

                0.                 0.         
              100.E-03             2.36906    
              200.E-03             9.46744    
              300.E-03            21.2819     
              400.E-03            37.7996     
              500.E-03            59.0165     
              600.E-03            84.9689     
              700.E-03           115.716      
              800.E-03           151.276      
              900.E-03           191.659      
                1.               233.77       
                1.               233.77       
                1.1              252.466      
                1.2              271.092      
                1.3              287.423      
                1.4              296.646      
                1.5              283.28       
                1.6              134.274      
                1.7              128.275      
                1.8              123.155      
                1.9              111.99       
                2.                97.2277     
                2.                97.2277     
                2.1              111.64       
                2.2              126.353      
                2.3              141.205      
                2.4              156.02       
                2.5              170.64       
                2.6              184.924      
                2.7              198.744      
                2.8              211.978      
                2.9              224.505      
                3.               236.199      
                3.               236.199      
                3.1              227.125      
                3.2              210.972      
                3.3              187.365      
                3.4              159.091      
                3.5              130.958      
                3.6              106.767      
                3.7               87.8266     
                3.8               73.0968     
                3.9               60.0977     
                4.                46.5351     
                4.                46.5351     
                4.1               65.6303     
                4.2               84.8752     
                4.3              104.199      
                4.4              123.518      
                4.5              142.76       
                4.6              161.868      
                4.7              180.796      
                4.8              199.507      
                4.9              217.966      
                5.               236.139      




